,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
36,-114.01,51.12,CALGARY INTL A,3031092,2016-02-06,37,2016,6,7.3,-0.6,3.4,14.6,0.0,0.0,0.0,0.0
37,-114.01,51.12,CALGARY INTL A,3031092,2016-02-07,38,2016,7,5.2,-3.7,0.8,17.2,0.0,0.0,0.0,0.0
38,-114.01,51.12,CALGARY INTL A,3031092,2016-02-08,39,2016,8,13.9,-5.8,4.1,13.9,0.0,0.0,0.0,0.0
39,-114.01,51.12,CALGARY INTL A,3031092,2016-02-09,40,2016,9,16.4,0.3,8.4,9.6,0.0,0.0,0.0,0.0
40,-114.01,51.12,CALGARY INTL A,3031092,2016-02-10,41,2016,10,5.9,-2.2,1.9,16.1,0.0,0.0,0.0,0.0
41,-114.01,51.12,CALGARY INTL A,3031092,2016-02-11,42,2016,11,7.6,-3.1,2.3,15.7,0.0,0.0,0.0,0.0
42,-114.01,51.12,CALGARY INTL A,3031092,2016-02-12,43,2016,12,1.9,-4.3,-1.2,19.2,0.0,0.0,0.0,0.0
43,-114.01,51.12,CALGARY INTL A,3031092,2016-02-13,44,2016,13,7.8,-4.9,1.5,16.5,0.0,0.0,0.0,0.0
44,-114.01,51.12,CALGARY INTL A,3031092,2016-02-14,45,2016,14,9.4,-1.5,4.0,14.0,0.0,0.0,0.0,0.0
45,-114.01,51.12,CALGARY INTL A,3031092,2016-02-15,46,2016,15,8.8,-2.6,3.1,14.9,0.0,0.0,0.0,0.0
46,-114.01,51.12,CALGARY INTL A,3031092,2016-02-16,47,2016,16,10.5,-5.2,2.7,15.3,0.0,0.0,0.0,0.0
47,-114.01,51.12,CALGARY INTL A,3031092,2016-02-17,48,2016,17,6.1,-2.6,1.8,16.2,0.0,0.0,0.0,0.0
48,-114.01,51.12,CALGARY INTL A,3031092,2016-02-18,49,2016,18,9.7,-3.0,3.4,14.6,0.0,0.0,0.0,0.0
49,-114.01,51.12,CALGARY INTL A,3031092,2016-02-19,50,2016,19,6.7,-0.2,3.3,14.7,0.0,0.2,0.0,0.2
50,-114.01,51.12,CALGARY INTL A,3031092,2016-02-20,51,2016,20,3.8,-7.5,-1.9,19.9,0.0,0.0,0.0,0.0
51,-114.01,51.12,CALGARY INTL A,3031092,2016-02-21,52,2016,21,5.7,-3.4,1.2,16.8,0.0,0.0,0.0,0.0
52,-114.01,51.12,CALGARY INTL A,3031092,2016-02-22,53,2016,22,6.6,-6.8,-0.1,18.1,0.0,0.0,0.0,0.0
53,-114.01,51.12,CALGARY INTL A,3031092,2016-02-23,54,2016,23,4.7,-4.2,0.3,17.7,0.0,0.0,0.0,0.0
54,-114.01,51.12,CALGARY INTL A,3031092,2016-02-24,55,2016,24,4.1,-10.5,-3.2,21.2,0.0,0.0,0.0,0.0
55,-114.01,51.12,CALGARY INTL A,3031092,2016-02-25,56,2016,25,12.1,-5.8,3.2,14.8,0.0,0.0,0.0,0.0
56,-114.01,51.12,CALGARY INTL A,3031092,2016-02-26,57,2016,26,16.9,0.0,8.5,9.5,0.0,0.0,0.0,0.0
57,-114.01,51.12,CALGARY INTL A,3031092,2016-02-27,58,2016,27,12.2,-0.7,5.8,12.2,0.0,0.4,0.0,0.4
58,-114.01,51.12,CALGARY INTL A,3031092,2016-02-28,59,2016,28,6.7,-5.4,0.7,17.3,0.0,0.0,0.0,0.0
59,-114.01,51.12,CALGARY INTL A,3031092,2016-02-29,60,2016,29,2.7,-11.3,-4.3,22.3,0.0,0.0,1.8,1.6
60,-114.01,51.12,CALGARY INTL A,3031092,2016-03-01,61,2016,1,5.9,-7.1,-0.6,18.6,0.0,0.0,0.0,0.0
61,-114.01,51.12,CALGARY INTL A,3031092,2016-03-02,62,2016,2,1.7,-4.2,-1.3,19.3,0.0,0.5,0.0,0.5
62,-114.01,51.12,CALGARY INTL A,3031092,2016-03-03,63,2016,3,12.5,-4.0,4.3,13.7,0.0,0.0,0.0,0.0
63,-114.01,51.12,CALGARY INTL A,3031092,2016-03-04,64,2016,4,13.1,-5.8,3.7,14.3,0.0,0.0,0.0,0.0
64,-114.01,51.12,CALGARY INTL A,3031092,2016-03-05,65,2016,5,17.0,-3.3,6.9,11.1,0.0,0.0,0.0,0.0
65,-114.01,51.12,CALGARY INTL A,3031092,2016-03-06,66,2016,6,9.0,-1.9,3.6,14.4,0.0,0.0,0.0,0.0
66,-114.01,51.12,CALGARY INTL A,3031092,2016-03-07,67,2016,7,11.9,-3.3,4.3,13.7,0.0,0.0,0.0,0.0
67,-114.01,51.12,CALGARY INTL A,3031092,2016-03-08,68,2016,8,9.3,-3.7,2.8,15.2,0.0,0.0,0.0,0.0
68,-114.01,51.12,CALGARY INTL A,3031092,2016-03-09,69,2016,9,9.9,-6.8,1.6,16.4,0.0,0.0,0.0,0.0
69,-114.01,51.12,CALGARY INTL A,3031092,2016-03-10,70,2016,10,15.7,-2.4,6.7,11.3,0.0,0.0,0.0,0.0
70,-114.01,51.12,CALGARY INTL A,3031092,2016-03-11,71,2016,11,12.7,-0.1,6.3,11.7,0.0,0.0,0.0,0.0
71,-114.01,51.12,CALGARY INTL A,3031092,2016-03-12,72,2016,12,15.2,-1.0,7.1,10.9,0.0,0.0,0.0,0.0
72,-114.01,51.12,CALGARY INTL A,3031092,2016-03-13,73,2016,13,9.2,0.4,4.8,13.2,0.0,0.0,0.0,0.0
73,-114.01,51.12,CALGARY INTL A,3031092,2016-03-14,74,2016,14,6.8,-3.8,1.5,16.5,0.0,0.0,0.4,0.4
74,-114.01,51.12,CALGARY INTL A,3031092,2016-03-15,75,2016,15,5.8,-5.4,0.2,17.8,0.0,0.0,0.0,0.0
75,-114.01,51.12,CALGARY INTL A,3031092,2016-03-16,76,2016,16,7.1,-1.2,3.0,15.0,0.0,0.0,0.0,0.0
76,-114.01,51.12,CALGARY INTL A,3031092,2016-03-17,77,2016,17,2.1,-4.4,-1.2,19.2,0.0,0.0,1.4,1.3
77,-114.01,51.12,CALGARY INTL A,3031092,2016-03-18,78,2016,18,3.8,-8.9,-2.6,20.6,0.0,0.0,0.0,0.0
78,-114.01,51.12,CALGARY INTL A,3031092,2016-03-19,79,2016,19,13.0,-9.2,1.9,16.1,0.0,0.0,0.0,0.0
79,-114.01,51.12,CALGARY INTL A,3031092,2016-03-20,80,2016,20,14.4,-3.1,5.7,12.3,0.0,0.0,0.0,0.0
80,-114.01,51.12,CALGARY INTL A,3031092,2016-03-21,81,2016,21,4.6,-2.0,1.3,16.7,0.0,0.0,0.0,0.0
81,-114.01,51.12,CALGARY INTL A,3031092,2016-03-22,82,2016,22,3.9,-4.6,-0.4,18.4,0.0,0.0,0.0,0.0
82,-114.01,51.12,CALGARY INTL A,3031092,2016-03-23,83,2016,23,11.1,-7.4,1.9,16.1,0.0,0.0,0.0,0.0
83,-114.01,51.12,CALGARY INTL A,3031092,2016-03-24,84,2016,24,8.8,-1.2,3.8,14.2,0.0,0.0,0.6,0.6
84,-114.01,51.12,CALGARY INTL A,3031092,2016-03-25,85,2016,25,7.7,-2.3,2.7,15.3,0.0,0.0,0.0,0.0
85,-114.01,51.12,CALGARY INTL A,3031092,2016-03-26,86,2016,26,10.2,-2.8,3.7,14.3,0.0,0.0,0.0,0.0
86,-114.01,51.12,CALGARY INTL A,3031092,2016-03-27,87,2016,27,10.4,-4.0,3.2,14.8,0.0,0.0,0.0,0.0
87,-114.01,51.12,CALGARY INTL A,3031092,2016-03-28,88,2016,28,10.5,1.0,5.8,12.2,0.0,0.0,0.0,0.0
88,-114.01,51.12,CALGARY INTL A,3031092,2016-03-29,89,2016,29,12.2,-0.1,6.1,11.9,0.0,0.0,0.0,0.0
89,-114.01,51.12,CALGARY INTL A,3031092,2016-03-30,90,2016,30,13.5,5.3,9.4,8.6,0.0,0.6,0.0,0.6
90,-114.01,51.12,CALGARY INTL A,3031092,2016-03-31,91,2016,31,11.1,1.8,6.5,11.5,0.0,1.2,0.0,1.2
91,-114.01,51.12,CALGARY INTL A,3031092,2016-04-01,92,2016,1,19.4,3.3,11.4,6.6,0.0,0.0,0.0,0.0
92,-114.01,51.12,CALGARY INTL A,3031092,2016-04-02,93,2016,2,20.9,3.5,12.2,5.8,0.0,0.0,0.0,0.0
93,-114.01,51.12,CALGARY INTL A,3031092,2016-04-03,94,2016,3,15.3,4.1,9.7,8.3,0.0,0.0,0.0,0.0
94,-114.01,51.12,CALGARY INTL A,3031092,2016-04-04,95,2016,4,13.8,1.7,7.8,10.2,0.0,0.0,0.0,0.0
95,-114.01,51.12,CALGARY INTL A,3031092,2016-04-05,96,2016,5,14.1,1.6,7.9,10.1,0.0,0.6,0.0,0.6
96,-114.01,51.12,CALGARY INTL A,3031092,2016-04-06,97,2016,6,14.6,6.5,10.6,7.4,0.0,0.0,0.0,0.0
97,-114.01,51.12,CALGARY INTL A,3031092,2016-04-07,98,2016,7,16.3,-2.6,6.9,11.1,0.0,0.0,0.0,0.0
98,-114.01,51.12,CALGARY INTL A,3031092,2016-04-08,99,2016,8,24.0,0.9,12.5,5.5,0.0,0.0,0.0,0.0
99,-114.01,51.12,CALGARY INTL A,3031092,2016-04-09,100,2016,9,18.2,3.0,10.6,7.4,0.0,0.0,0.0,0.0
100,-114.01,51.12,CALGARY INTL A,3031092,2016-04-10,101,2016,10,9.0,-3.4,2.8,15.2,0.0,0.0,0.0,0.0
101,-114.01,51.12,CALGARY INTL A,3031092,2016-04-11,102,2016,11,18.5,-4.1,7.2,10.8,0.0,0.0,0.0,0.0
102,-114.01,51.12,CALGARY INTL A,3031092,2016-04-12,103,2016,12,18.6,-0.1,9.3,8.7,0.0,0.0,0.0,0.0
103,-114.01,51.12,CALGARY INTL A,3031092,2016-04-13,104,2016,13,16.6,5.3,11.0,7.0,0.0,0.0,0.0,0.0
104,-114.01,51.12,CALGARY INTL A,3031092,2016-04-14,105,2016,14,9.1,0.7,4.9,13.1,0.0,0.0,0.0,0.0
105,-114.01,51.12,CALGARY INTL A,3031092,2016-04-15,106,2016,15,14.1,0.0,7.1,10.9,0.0,0.0,0.0,0.0
106,-114.01,51.12,CALGARY INTL A,3031092,2016-04-16,107,2016,16,16.8,0.1,8.5,9.5,0.0,0.0,0.0,0.0
107,-114.01,51.12,CALGARY INTL A,3031092,2016-04-17,108,2016,17,20.6,0.8,10.7,7.3,0.0,0.0,0.0,0.0
108,-114.01,51.12,CALGARY INTL A,3031092,2016-04-18,109,2016,18,24.0,3.0,13.5,4.5,0.0,0.0,0.0,0.0
109,-114.01,51.12,CALGARY INTL A,3031092,2016-04-19,110,2016,19,27.5,4.1,15.8,2.2,0.0,0.0,0.0,0.0
110,-114.01,51.12,CALGARY INTL A,3031092,2016-04-20,111,2016,20,18.8,7.1,13.0,5.0,0.0,0.0,0.0,0.0
111,-114.01,51.12,CALGARY INTL A,3031092,2016-04-21,112,2016,21,23.6,2.3,13.0,5.0,0.0,0.0,0.0,0.0
112,-114.01,51.12,CALGARY INTL A,3031092,2016-04-22,113,2016,22,14.1,3.6,8.9,9.1,0.0,0.0,0.0,0.0
113,-114.01,51.12,CALGARY INTL A,3031092,2016-04-23,114,2016,23,7.7,1.5,4.6,13.4,0.0,1.0,0.0,1.0
114,-114.01,51.12,CALGARY INTL A,3031092,2016-04-24,115,2016,24,6.7,1.3,4.0,14.0,0.0,0.6,0.0,0.6
115,-114.01,51.12,CALGARY INTL A,3031092,2016-04-25,116,2016,25,6.1,1.5,3.8,14.2,0.0,1.8,0.0,1.8
116,-114.01,51.12,CALGARY INTL A,3031092,2016-04-26,117,2016,26,11.0,1.4,6.2,11.8,0.0,0.13793103448275862,0.0,0.0
117,-114.01,51.12,CALGARY INTL A,3031092,2016-04-27,118,2016,27,12.0,1.9,7.0,11.0,0.0,0.0,0.0,0.0
118,-114.01,51.12,CALGARY INTL A,3031092,2016-04-28,119,2016,28,11.6,2.3,7.0,11.0,0.0,0.0,0.0,0.0
119,-114.01,51.12,CALGARY INTL A,3031092,2016-04-29,120,2016,29,11.6,1.9,6.8,11.2,0.0,0.0,0.0,0.0
120,-114.01,51.12,CALGARY INTL A,3031092,2016-04-30,121,2016,30,13.4,5.1,9.3,8.7,0.0,0.0,0.0,0.0
121,-114.01,51.12,CALGARY INTL A,3031092,2016-05-01,122,2016,1,21.0,0.6,10.8,7.2,0.0,0.0,0.0,0.0
122,-114.01,51.12,CALGARY INTL A,3031092,2016-05-02,123,2016,2,25.9,4.0,15.0,3.0,0.0,0.0,0.0,0.0
123,-114.01,51.12,CALGARY INTL A,3031092,2016-05-03,124,2016,3,27.8,6.7,17.3,0.7,0.0,0.0,0.0,0.0
124,-114.01,51.12,CALGARY INTL A,3031092,2016-05-04,125,2016,4,26.2,8.1,17.2,0.8,0.0,0.0,0.0,0.0
125,-114.01,51.12,CALGARY INTL A,3031092,2016-05-05,126,2016,5,19.7,7.2,13.5,4.5,0.0,0.4,0.0,0.4
126,-114.01,51.12,CALGARY INTL A,3031092,2016-05-06,127,2016,6,20.4,2.8,11.6,6.4,0.0,0.0,0.0,0.0
127,-114.01,51.12,CALGARY INTL A,3031092,2016-05-07,128,2016,7,28.4,5.1,16.8,1.2,0.0,0.0,0.0,0.0
128,-114.01,51.12,CALGARY INTL A,3031092,2016-05-08,129,2016,8,20.3,6.3,13.3,4.7,0.0,1.6,0.0,1.6
129,-114.01,51.12,CALGARY INTL A,3031092,2016-05-09,130,2016,9,11.3,2.6,7.0,11.0,0.0,0.0,0.0,0.0
130,-114.01,51.12,CALGARY INTL A,3031092,2016-05-10,131,2016,10,13.3,1.3,7.3,10.7,0.0,0.0,0.0,0.0
131,-114.01,51.12,CALGARY INTL A,3031092,2016-05-11,132,2016,11,15.4,0.1,7.8,10.2,0.0,0.0,0.0,0.0
132,-114.01,51.12,CALGARY INTL A,3031092,2016-05-12,133,2016,12,8.6,0.5,4.6,13.4,0.0,5.9,0.2,6.1
133,-114.01,51.12,CALGARY INTL A,3031092,2016-05-13,134,2016,13,10.9,-1.8,4.6,13.4,0.0,0.0,0.0,0.0
134,-114.01,51.12,CALGARY INTL A,3031092,2016-05-14,135,2016,14,15.2,-1.9,6.7,11.3,0.0,0.0,0.0,0.0
135,-114.01,51.12,CALGARY INTL A,3031092,2016-05-15,136,2016,15,17.8,0.4,9.1,8.9,0.0,0.0,0.0,0.0
136,-114.01,51.12,CALGARY INTL A,3031092,2016-05-16,137,2016,16,21.1,3.5,12.3,5.7,0.0,0.0,0.0,0.0
137,-114.01,51.12,CALGARY INTL A,3031092,2016-05-17,138,2016,17,23.8,7.1,15.5,2.5,0.0,0.0,0.0,0.0
138,-114.01,51.12,CALGARY INTL A,3031092,2016-05-18,139,2016,18,24.2,8.4,16.3,1.7,0.0,0.6,0.0,0.6
139,-114.01,51.12,CALGARY INTL A,3031092,2016-05-19,140,2016,19,14.6,4.4,9.5,8.5,0.0,7.2,0.0,7.2
140,-114.01,51.12,CALGARY INTL A,3031092,2016-05-20,141,2016,20,10.3,1.4,5.9,12.1,0.0,2.5,0.0,2.5
141,-114.01,51.12,CALGARY INTL A,3031092,2016-05-21,142,2016,21,7.1,2.1,4.6,13.4,0.0,10.1,0.0,10.1
142,-114.01,51.12,CALGARY INTL A,3031092,2016-05-22,143,2016,22,5.5,0.8,3.2,14.8,0.0,17.2,0.0,17.2
143,-114.01,51.12,CALGARY INTL A,3031092,2016-05-23,144,2016,23,9.6,3.5,6.6,11.4,0.0,2.0,0.0,2.0
144,-114.01,51.12,CALGARY INTL A,3031092,2016-05-24,145,2016,24,16.9,4.4,10.7,7.3,0.0,0.0,0.0,0.0
145,-114.01,51.12,CALGARY INTL A,3031092,2016-05-25,146,2016,25,20.7,5.3,13.0,5.0,0.0,0.4,0.0,0.4
146,-114.01,51.12,CALGARY INTL A,3031092,2016-05-26,147,2016,26,20.2,6.8,13.5,4.5,0.0,0.8,0.0,0.8
147,-114.01,51.12,CALGARY INTL A,3031092,2016-05-27,148,2016,27,13.1,6.3,9.7,8.3,0.0,8.4,0.0,8.4
148,-114.01,51.12,CALGARY INTL A,3031092,2016-05-28,149,2016,28,16.4,1.7,9.1,8.9,0.0,0.4,0.0,0.4
149,-114.01,51.12,CALGARY INTL A,3031092,2016-05-29,150,2016,29,18.7,5.7,12.2,5.8,0.0,6.2,0.0,6.2
150,-114.01,51.12,CALGARY INTL A,3031092,2016-05-30,151,2016,30,15.4,5.6,10.5,7.5,0.0,4.2,0.0,4.2
151,-114.01,51.12,CALGARY INTL A,3031092,2016-05-31,152,2016,31,17.6,3.9,10.8,7.2,0.0,2.263333333333333,0.006666666666666667,0.2
152,-114.01,51.12,CALGARY INTL A,3031092,2016-06-01,153,2016,1,21.9,6.0,14.0,4.0,0.0,0.2,0.0,0.2
153,-114.01,51.12,CALGARY INTL A,3031092,2016-06-02,154,2016,2,22.8,9.0,15.9,2.1,0.0,0.0,0.0,0.0
154,-114.01,51.12,CALGARY INTL A,3031092,2016-06-03,155,2016,3,25.3,7.1,16.2,1.8,0.0,0.0,0.0,0.0
155,-114.01,51.12,CALGARY INTL A,3031092,2016-06-04,156,2016,4,26.7,10.6,18.7,0.0,0.7,0.0,0.0,0.0
156,-114.01,51.12,CALGARY INTL A,3031092,2016-06-05,157,2016,5,25.4,12.0,18.7,0.0,0.7,0.0,0.0,0.0
157,-114.01,51.12,CALGARY INTL A,3031092,2016-06-06,158,2016,6,30.9,12.7,21.8,0.0,3.8,0.0,0.0,0.0
158,-114.01,51.12,CALGARY INTL A,3031092,2016-06-07,159,2016,7,29.7,16.2,23.0,0.0,5.0,0.0,0.0,0.0
159,-114.01,51.12,CALGARY INTL A,3031092,2016-06-08,160,2016,8,27.7,15.4,21.6,0.0,3.6,0.2,0.0,0.2
160,-114.01,51.12,CALGARY INTL A,3031092,2016-06-09,161,2016,9,24.1,13.1,18.6,0.0,0.6,0.0,0.0,0.0
161,-114.01,51.12,CALGARY INTL A,3031092,2016-06-10,162,2016,10,16.0,9.9,13.0,5.0,0.0,4.4,0.0,4.4
162,-114.01,51.12,CALGARY INTL A,3031092,2016-06-11,163,2016,11,18.8,10.5,14.7,3.3,0.0,2.4,0.0,2.4
163,-114.01,51.12,CALGARY INTL A,3031092,2016-06-12,164,2016,12,20.7,5.8,13.3,4.7,0.0,0.0,0.0,0.0
164,-114.01,51.12,CALGARY INTL A,3031092,2016-06-13,165,2016,13,21.9,9.1,15.5,2.5,0.0,0.0,0.0,0.0
165,-114.01,51.12,CALGARY INTL A,3031092,2016-06-14,166,2016,14,18.5,9.0,13.8,4.2,0.0,0.2,0.0,0.2
166,-114.01,51.12,CALGARY INTL A,3031092,2016-06-15,167,2016,15,17.4,3.5,10.5,7.5,0.0,0.0,0.0,0.0
167,-114.01,51.12,CALGARY INTL A,3031092,2016-06-16,168,2016,16,17.7,6.7,12.2,5.8,0.0,0.0,0.0,0.0
168,-114.01,51.12,CALGARY INTL A,3031092,2016-06-17,169,2016,17,19.8,7.0,13.4,4.6,0.0,0.0,0.0,0.0
169,-114.01,51.12,CALGARY INTL A,3031092,2016-06-18,170,2016,18,20.8,4.5,12.7,5.3,0.0,0.0,0.0,0.0
170,-114.01,51.12,CALGARY INTL A,3031092,2016-06-19,171,2016,19,21.8,9.1,15.5,2.5,0.0,5.2,0.0,5.2
171,-114.01,51.12,CALGARY INTL A,3031092,2016-06-20,172,2016,20,23.8,9.1,16.5,1.5,0.0,0.0,0.0,0.0
172,-114.01,51.12,CALGARY INTL A,3031092,2016-06-21,173,2016,21,22.2,9.2,15.7,2.3,0.0,0.8,0.0,0.8
173,-114.01,51.12,CALGARY INTL A,3031092,2016-06-22,174,2016,22,25.2,8.7,17.0,1.0,0.0,0.2,0.0,0.2
174,-114.01,51.12,CALGARY INTL A,3031092,2016-06-23,175,2016,23,24.0,10.1,17.1,0.9,0.0,0.0,0.0,0.0
175,-114.01,51.12,CALGARY INTL A,3031092,2016-06-24,176,2016,24,20.4,8.5,14.5,3.5,0.0,22.2,0.0,22.2
176,-114.01,51.12,CALGARY INTL A,3031092,2016-06-25,177,2016,25,20.7,10.2,15.5,2.5,0.0,7.4,0.0,7.4
177,-114.01,51.12,CALGARY INTL A,3031092,2016-06-26,178,2016,26,21.3,9.66896551724138,16.28965517241379,2.2482758620689656,0.5379310344827586,2.8,0.0,2.8
178,-114.01,51.12,CALGARY INTL A,3031092,2016-06-27,179,2016,27,25.4,10.1,17.8,0.2,0.0,0.0,0.0,0.0
179,-114.01,51.12,CALGARY INTL A,3031092,2016-06-28,180,2016,28,24.2,12.4,18.3,0.0,0.3,2.6,0.0,2.6
180,-114.01,51.12,CALGARY INTL A,3031092,2016-06-29,181,2016,29,25.5,11.3,18.4,0.0,0.4,0.0,0.0,0.0
181,-114.01,51.12,CALGARY INTL A,3031092,2016-06-30,182,2016,30,23.4,13.6,18.5,0.0,0.5,13.0,0.0,13.0
182,-114.01,51.12,CALGARY INTL A,3031092,2016-07-01,183,2016,1,23.9,11.4,17.7,0.3,0.0,0.0,0.0,0.0
183,-114.01,51.12,CALGARY INTL A,3031092,2016-07-02,184,2016,2,23.8,13.1,18.5,0.0,0.5,0.0,0.0,0.0
184,-114.01,51.12,CALGARY INTL A,3031092,2016-07-03,185,2016,3,24.3,11.8,18.1,0.0,0.1,0.0,0.0,0.0
185,-114.01,51.12,CALGARY INTL A,3031092,2016-07-04,186,2016,4,20.7,10.1,15.4,2.6,0.0,6.8,0.0,6.8
186,-114.01,51.12,CALGARY INTL A,3031092,2016-07-05,187,2016,5,17.2,6.8,12.0,6.0,0.0,6.4,0.0,6.4
187,-114.01,51.12,CALGARY INTL A,3031092,2016-07-06,188,2016,6,20.1,10.4,15.3,2.7,0.0,0.5,0.0,0.5
188,-114.01,51.12,CALGARY INTL A,3031092,2016-07-07,189,2016,7,23.0,11.2,17.1,0.9,0.0,0.0,0.0,0.0
189,-114.01,51.12,CALGARY INTL A,3031092,2016-07-08,190,2016,8,24.9,13.6,19.3,0.0,1.3,0.0,0.0,0.0
190,-114.01,51.12,CALGARY INTL A,3031092,2016-07-09,191,2016,9,21.7,11.1,16.4,1.6,0.0,7.2,0.0,7.2
