,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
136,-114.01,51.12,CALGARY INTL A,3031092,2017-05-17,137,2017,17,7.2,3.3,5.3,12.7,0.0,6.4,0.0,6.4
137,-114.01,51.12,CALGARY INTL A,3031092,2017-05-18,138,2017,18,16.3,1.0,8.7,9.3,0.0,0.0,0.0,0.0
138,-114.01,51.12,CALGARY INTL A,3031092,2017-05-19,139,2017,19,18.6,2.9,10.8,7.2,0.0,0.6,0.0,0.6
139,-114.01,51.12,CALGARY INTL A,3031092,2017-05-20,140,2017,20,20.2,5.1,12.7,5.3,0.0,0.0,0.0,0.0
140,-114.01,51.12,CALGARY INTL A,3031092,2017-05-21,141,2017,21,23.0,5.2,14.1,3.9,0.0,0.0,0.0,0.0
141,-114.01,51.12,CALGARY INTL A,3031092,2017-05-22,142,2017,22,24.7,10.6,17.7,0.3,0.0,0.0,0.0,0.0
142,-114.01,51.12,CALGARY INTL A,3031092,2017-05-23,143,2017,23,28.4,11.8,20.1,0.0,2.1,0.0,0.0,0.0
143,-114.01,51.12,CALGARY INTL A,3031092,2017-05-24,144,2017,24,12.8,5.803448275862069,12.693103448275862,5.4655172413793105,0.1586206896551724,22.1,0.0,22.1
144,-114.01,51.12,CALGARY INTL A,3031092,2017-05-25,145,2017,25,13.3,7.4,10.4,7.6,0.0,1.0,0.0,1.0
145,-114.01,51.12,CALGARY INTL A,3031092,2017-05-26,146,2017,26,20.0,2.6,11.3,6.7,0.0,0.0,0.0,0.0
146,-114.01,51.12,CALGARY INTL A,3031092,2017-05-27,147,2017,27,25.1,12.1,18.6,0.0,0.6,0.0,0.0,0.0
147,-114.01,51.12,CALGARY INTL A,3031092,2017-05-28,148,2017,28,21.5,8.6,15.1,2.9,0.0,0.0,0.0,0.0
148,-114.01,51.12,CALGARY INTL A,3031092,2017-05-29,149,2017,29,23.3,8.0,15.7,2.3,0.0,0.0,0.0,0.0
149,-114.01,51.12,CALGARY INTL A,3031092,2017-05-30,150,2017,30,26.0,8.7,17.4,0.6,0.0,0.0,0.0,0.0
150,-114.01,51.12,CALGARY INTL A,3031092,2017-05-31,151,2017,31,28.6,11.1,19.9,0.0,1.9,0.0,0.0,0.0
151,-114.01,51.12,CALGARY INTL A,3031092,2017-06-01,152,2017,1,23.6,12.3,18.0,0.0,0.0,0.4,0.0,0.4
152,-114.01,51.12,CALGARY INTL A,3031092,2017-06-02,153,2017,2,21.7,11.8,16.8,1.2,0.0,0.0,0.0,0.0
153,-114.01,51.12,CALGARY INTL A,3031092,2017-06-03,154,2017,3,26.4,6.6,16.5,1.5,0.0,0.0,0.0,0.0
154,-114.01,51.12,CALGARY INTL A,3031092,2017-06-04,155,2017,4,23.5,10.5,17.0,1.0,0.0,1.8,0.0,1.8
155,-114.01,51.12,CALGARY INTL A,3031092,2017-06-05,156,2017,5,19.4,9.182142857142859,15.75,2.5571428571428574,0.3071428571428571,0.8,0.0,0.8
156,-114.01,51.12,CALGARY INTL A,3031092,2017-06-06,157,2017,6,23.1,6.7,14.9,3.1,0.0,0.0,0.0,0.0
157,-114.01,51.12,CALGARY INTL A,3031092,2017-06-07,158,2017,7,26.4,8.2,17.3,0.7,0.0,0.0,0.0,0.0
158,-114.01,51.12,CALGARY INTL A,3031092,2017-06-08,159,2017,8,26.7,13.2,20.0,0.0,2.0,13.2,0.0,13.2
159,-114.01,51.12,CALGARY INTL A,3031092,2017-06-09,160,2017,9,20.3,8.7,14.5,3.5,0.0,4.6,0.0,4.6
160,-114.01,51.12,CALGARY INTL A,3031092,2017-06-10,161,2017,10,11.3,4.9,8.1,9.9,0.0,13.0,0.0,13.0
161,-114.01,51.12,CALGARY INTL A,3031092,2017-06-11,162,2017,11,20.7,8.3,14.5,3.5,0.0,0.0,0.0,0.0
162,-114.01,51.12,CALGARY INTL A,3031092,2017-06-12,163,2017,12,23.3,7.7,15.5,2.5,0.0,0.0,0.0,0.0
163,-114.01,51.12,CALGARY INTL A,3031092,2017-06-13,164,2017,13,18.1,9.182142857142859,15.75,2.5571428571428574,0.3071428571428571,1.2,0.0,1.2
164,-114.01,51.12,CALGARY INTL A,3031092,2017-06-14,165,2017,14,17.3,10.0,13.7,4.3,0.0,3.0,0.0,3.0
165,-114.01,51.12,CALGARY INTL A,3031092,2017-06-15,166,2017,15,19.6,4.5,12.1,5.9,0.0,0.0,0.0,0.0
166,-114.01,51.12,CALGARY INTL A,3031092,2017-06-16,167,2017,16,21.2,9.1,15.2,2.8,0.0,1.4,0.0,1.4
167,-114.01,51.12,CALGARY INTL A,3031092,2017-06-17,168,2017,17,19.6,10.1,14.9,3.1,0.0,0.4,0.0,0.4
168,-114.01,51.12,CALGARY INTL A,3031092,2017-06-18,169,2017,18,21.6,9.6,15.6,2.4,0.0,0.0,0.0,0.0
169,-114.01,51.12,CALGARY INTL A,3031092,2017-06-19,170,2017,19,21.3,8.0,14.7,3.3,0.0,0.0,0.0,0.0
170,-114.01,51.12,CALGARY INTL A,3031092,2017-06-20,171,2017,20,26.8,11.0,18.9,0.0,0.9,0.0,0.0,0.0
171,-114.01,51.12,CALGARY INTL A,3031092,2017-06-21,172,2017,21,20.3,7.2,13.8,4.2,0.0,0.2,0.0,0.2
172,-114.01,51.12,CALGARY INTL A,3031092,2017-06-22,173,2017,22,16.9,6.9,11.9,6.1,0.0,0.3,0.0,0.3
173,-114.01,51.12,CALGARY INTL A,3031092,2017-06-23,174,2017,23,20.2,9.0,14.6,3.4,0.0,1.2,0.0,1.2
174,-114.01,51.12,CALGARY INTL A,3031092,2017-06-24,175,2017,24,21.3,8.7,15.0,3.0,0.0,0.0,0.0,0.0
175,-114.01,51.12,CALGARY INTL A,3031092,2017-06-25,176,2017,25,26.4,9.8,18.1,0.0,0.1,0.0,0.0,0.0
176,-114.01,51.12,CALGARY INTL A,3031092,2017-06-26,177,2017,26,32.1,12.6,22.4,0.0,4.4,0.0,0.0,0.0
177,-114.01,51.12,CALGARY INTL A,3031092,2017-06-27,178,2017,27,21.8,11.8,16.8,1.2,0.0,0.0,0.0,0.0
178,-114.01,51.12,CALGARY INTL A,3031092,2017-06-28,179,2017,28,20.0,8.3,14.2,3.8,0.0,0.0,0.0,0.0
179,-114.01,51.12,CALGARY INTL A,3031092,2017-06-29,180,2017,29,22.7,10.8,16.8,1.2,0.0,0.0,0.0,0.0
180,-114.01,51.12,CALGARY INTL A,3031092,2017-06-30,181,2017,30,27.5,10.8,19.2,0.0,1.2,0.0,0.0,0.0
181,-114.01,51.12,CALGARY INTL A,3031092,2017-07-01,182,2017,1,27.4,13.8,20.6,0.0,2.6,2.0,0.0,2.0
182,-114.01,51.12,CALGARY INTL A,3031092,2017-07-02,183,2017,2,28.7,11.3,20.0,0.0,2.0,0.0,0.0,0.0
183,-114.01,51.12,CALGARY INTL A,3031092,2017-07-03,184,2017,3,24.5,12.9,18.7,0.0,0.7,0.0,0.0,0.0
184,-114.01,51.12,CALGARY INTL A,3031092,2017-07-04,185,2017,4,27.7,9.9,18.8,0.0,0.8,0.0,0.0,0.0
185,-114.01,51.12,CALGARY INTL A,3031092,2017-07-05,186,2017,5,26.6,12.5,19.6,0.0,1.6,0.0,0.0,0.0
186,-114.01,51.12,CALGARY INTL A,3031092,2017-07-06,187,2017,6,30.0,11.5,20.8,0.0,2.8,0.0,0.0,0.0
187,-114.01,51.12,CALGARY INTL A,3031092,2017-07-07,188,2017,7,33.0,12.4,22.7,0.0,4.7,0.0,0.0,0.0
188,-114.01,51.12,CALGARY INTL A,3031092,2017-07-08,189,2017,8,28.5,16.6,22.6,0.0,4.6,0.0,0.0,0.0
