,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
122,-114.01,51.12,CALGARY INTL A,3031092,2023-05-03,123,2023,3,27.3,5.0,16.2,1.8,0.0,0.0,0.0,0.0
123,-114.01,51.12,CALGARY INTL A,3031092,2023-05-04,124,2023,4,27.6,7.5,17.6,0.4,0.0,0.0,0.0,0.0
124,-114.01,51.12,CALGARY INTL A,3031092,2023-05-05,125,2023,5,23.7,6.8,15.3,2.7,0.0,0.0,0.0,0.0
125,-114.01,51.12,CALGARY INTL A,3031092,2023-05-06,126,2023,6,12.2,4.0,8.1,9.9,0.0,0.8,0.0,0.8
126,-114.01,51.12,CALGARY INTL A,3031092,2023-05-07,127,2023,7,17.2,4.7,11.0,7.0,0.0,0.6,0.0,0.6
127,-114.01,51.12,CALGARY INTL A,3031092,2023-05-08,128,2023,8,13.8,6.9,10.4,7.6,0.0,8.7,0.0,8.7
128,-114.01,51.12,CALGARY INTL A,3031092,2023-05-09,129,2023,9,14.5,6.7,10.6,7.4,0.0,0.0,0.0,0.0
129,-114.01,51.12,CALGARY INTL A,3031092,2023-05-10,130,2023,10,14.7,6.7,10.7,7.3,0.0,0.0,0.0,0.0
130,-114.01,51.12,CALGARY INTL A,3031092,2023-05-11,131,2023,11,19.4,3.0,11.2,6.8,0.0,0.8,0.0,0.8
131,-114.01,51.12,CALGARY INTL A,3031092,2023-05-12,132,2023,12,21.2,3.4,12.3,5.7,0.0,0.0,0.0,0.0
132,-114.01,51.12,CALGARY INTL A,3031092,2023-05-13,133,2023,13,23.6,6.9,15.3,2.7,0.0,0.0,0.0,0.0
133,-114.01,51.12,CALGARY INTL A,3031092,2023-05-14,134,2023,14,22.4,8.3,15.4,2.6,0.0,0.0,0.0,0.0
134,-114.01,51.12,CALGARY INTL A,3031092,2023-05-15,135,2023,15,27.1,9.4,18.3,0.0,0.3,0.0,0.0,0.0
135,-114.01,51.12,CALGARY INTL A,3031092,2023-05-16,136,2023,16,20.5,12.2,16.4,1.6,0.0,0.0,0.0,0.0
136,-114.01,51.12,CALGARY INTL A,3031092,2023-05-17,137,2023,17,19.2,8.8,14.0,4.0,0.0,0.0,0.0,0.0
137,-114.01,51.12,CALGARY INTL A,3031092,2023-05-18,138,2023,18,20.6,3.5,12.1,5.9,0.0,0.0,0.0,0.0
138,-114.01,51.12,CALGARY INTL A,3031092,2023-05-19,139,2023,19,29.7,6.4,18.1,0.0,0.1,0.0,0.0,0.0
139,-114.01,51.12,CALGARY INTL A,3031092,2023-05-20,140,2023,20,27.4,11.4,19.4,0.0,1.4,0.0,0.0,0.0
140,-114.01,51.12,CALGARY INTL A,3031092,2023-05-21,141,2023,21,28.0,10.8,19.4,0.0,1.4,0.0,0.0,0.0
141,-114.01,51.12,CALGARY INTL A,3031092,2023-05-22,142,2023,22,22.7,9.6,16.2,1.8,0.0,18.3,0.0,18.3
142,-114.01,51.12,CALGARY INTL A,3031092,2023-05-23,143,2023,23,21.5,6.2,13.9,4.1,0.0,0.2,0.0,0.2
143,-114.01,51.12,CALGARY INTL A,3031092,2023-05-24,144,2023,24,19.7,7.5,13.6,4.4,0.0,0.0,0.0,0.0
144,-114.01,51.12,CALGARY INTL A,3031092,2023-05-25,145,2023,25,17.8,9.7,13.8,4.2,0.0,0.0,0.0,0.0
145,-114.01,51.12,CALGARY INTL A,3031092,2023-05-26,146,2023,26,21.5,4.7,13.1,4.9,0.0,0.0,0.0,0.0
146,-114.01,51.12,CALGARY INTL A,3031092,2023-05-27,147,2023,27,23.9,7.4,15.7,2.3,0.0,0.0,0.0,0.0
147,-114.01,51.12,CALGARY INTL A,3031092,2023-05-28,148,2023,28,25.7,8.1,16.9,1.1,0.0,0.8,0.0,0.8
148,-114.01,51.12,CALGARY INTL A,3031092,2023-05-29,149,2023,29,25.6,9.9,17.8,0.2,0.0,0.0,0.0,0.0
149,-114.01,51.12,CALGARY INTL A,3031092,2023-05-30,150,2023,30,25.1,11.6,18.4,0.0,0.4,0.2,0.0,0.2
150,-114.01,51.12,CALGARY INTL A,3031092,2023-05-31,151,2023,31,24.7,9.9,17.3,0.7,0.0,0.0,0.0,0.0
151,-114.01,51.12,CALGARY INTL A,3031092,2023-06-01,152,2023,1,13.1,7.5,10.3,7.7,0.0,0.0,0.0,0.0
152,-114.01,51.12,CALGARY INTL A,3031092,2023-06-02,153,2023,2,21.5,4.0,12.8,5.2,0.0,0.0,0.0,0.0
153,-114.01,51.12,CALGARY INTL A,3031092,2023-06-03,154,2023,3,24.3,8.7,16.5,1.5,0.0,0.0,0.0,0.0
154,-114.01,51.12,CALGARY INTL A,3031092,2023-06-04,155,2023,4,29.2,10.9,20.1,0.0,2.1,0.0,0.0,0.0
155,-114.01,51.12,CALGARY INTL A,3031092,2023-06-05,156,2023,5,25.4,12.9,19.2,0.0,1.2,0.0,0.0,0.0
156,-114.01,51.12,CALGARY INTL A,3031092,2023-06-06,157,2023,6,23.2,9.2,16.2,1.8,0.0,0.0,0.0,0.0
157,-114.01,51.12,CALGARY INTL A,3031092,2023-06-07,158,2023,7,29.3,10.2,19.8,0.0,1.8,0.0,0.0,0.0
158,-114.01,51.12,CALGARY INTL A,3031092,2023-06-08,159,2023,8,29.9,10.6,20.3,0.0,2.3,0.0,0.0,0.0
159,-114.01,51.12,CALGARY INTL A,3031092,2023-06-09,160,2023,9,27.8,12.8,20.3,0.0,2.3,0.0,0.0,0.0
160,-114.01,51.12,CALGARY INTL A,3031092,2023-06-10,161,2023,10,27.5,10.5,19.0,0.0,1.0,0.0,0.0,0.0
161,-114.01,51.12,CALGARY INTL A,3031092,2023-06-11,162,2023,11,23.1,14.9,19.0,0.0,1.0,0.0,0.0,0.0
162,-114.01,51.12,CALGARY INTL A,3031092,2023-06-12,163,2023,12,27.1,14.3,20.7,0.0,2.7,0.0,0.0,0.0
163,-114.01,51.12,CALGARY INTL A,3031092,2023-06-13,164,2023,13,30.0,14.5,22.3,0.0,4.3,5.8,0.0,5.8
164,-114.01,51.12,CALGARY INTL A,3031092,2023-06-14,165,2023,14,16.7,6.0,11.4,6.6,0.0,27.0,0.0,27.0
165,-114.01,51.12,CALGARY INTL A,3031092,2023-06-15,166,2023,15,18.0,6.2,12.1,5.9,0.0,10.2,0.0,10.2
166,-114.01,51.12,CALGARY INTL A,3031092,2023-06-16,167,2023,16,25.3,7.8,16.6,1.4,0.0,0.0,0.0,0.0
167,-114.01,51.12,CALGARY INTL A,3031092,2023-06-17,168,2023,17,23.2,9.4,16.3,1.7,0.0,0.0,0.0,0.0
168,-114.01,51.12,CALGARY INTL A,3031092,2023-06-18,169,2023,18,13.0,8.2,10.6,7.4,0.0,1.2,0.0,1.2
169,-114.01,51.12,CALGARY INTL A,3031092,2023-06-19,170,2023,19,14.3,5.8,10.1,7.9,0.0,2.5,0.0,2.5
170,-114.01,51.12,CALGARY INTL A,3031092,2023-06-20,171,2023,20,7.5,5.2,6.4,11.6,0.0,14.0,0.0,14.0
171,-114.01,51.12,CALGARY INTL A,3031092,2023-06-21,172,2023,21,17.1,4.9,11.0,7.0,0.0,3.8,0.0,3.8
172,-114.01,51.12,CALGARY INTL A,3031092,2023-06-22,173,2023,22,20.2,3.9,12.1,5.9,0.0,0.0,0.0,0.0
173,-114.01,51.12,CALGARY INTL A,3031092,2023-06-23,174,2023,23,23.0,6.8,14.9,3.1,0.0,0.0,0.0,0.0
174,-114.01,51.12,CALGARY INTL A,3031092,2023-06-24,175,2023,24,25.3,9.5,17.4,0.6,0.0,0.0,0.0,0.0
175,-114.01,51.12,CALGARY INTL A,3031092,2023-06-25,176,2023,25,20.7,10.2,15.5,2.5,0.0,0.0,0.0,0.0
176,-114.01,51.12,CALGARY INTL A,3031092,2023-06-26,177,2023,26,24.9,10.9,17.9,0.1,0.0,0.0,0.0,0.0
177,-114.01,51.12,CALGARY INTL A,3031092,2023-06-27,178,2023,27,26.2,11.4,18.8,0.0,0.8,1.4,0.0,1.4
178,-114.01,51.12,CALGARY INTL A,3031092,2023-06-28,179,2023,28,26.8,10.8,18.8,0.0,0.8,1.8,0.0,1.8
179,-114.01,51.12,CALGARY INTL A,3031092,2023-06-29,180,2023,29,28.4,11.6,20.0,0.0,2.0,2.4,0.0,2.4
180,-114.01,51.12,CALGARY INTL A,3031092,2023-06-30,181,2023,30,27.6,15.7,21.7,0.0,3.7,0.0,0.0,0.0
181,-114.01,51.12,CALGARY INTL A,3031092,2023-07-01,182,2023,1,30.2,13.5,21.9,0.0,3.9,0.0,0.0,0.0
182,-114.01,51.12,CALGARY INTL A,3031092,2023-07-02,183,2023,2,19.9,8.2,14.1,3.9,0.0,0.6,0.0,0.6
183,-114.01,51.12,CALGARY INTL A,3031092,2023-07-03,184,2023,3,19.4,7.2,13.3,4.7,0.0,0.0,0.0,0.0
184,-114.01,51.12,CALGARY INTL A,3031092,2023-07-04,185,2023,4,20.0,6.7,13.4,4.6,0.0,8.5,0.0,8.5
185,-114.01,51.12,CALGARY INTL A,3031092,2023-07-05,186,2023,5,24.4,8.0,16.2,1.8,0.0,0.0,0.0,0.0
186,-114.01,51.12,CALGARY INTL A,3031092,2023-07-06,187,2023,6,24.1,13.0,18.6,0.0,0.6,2.4,0.0,2.4
187,-114.01,51.12,CALGARY INTL A,3031092,2023-07-07,188,2023,7,23.7,12.1,17.9,0.1,0.0,0.0,0.0,0.0
188,-114.01,51.12,CALGARY INTL A,3031092,2023-07-08,189,2023,8,26.8,10.3,18.6,0.0,0.6,0.0,0.0,0.0
189,-114.01,51.12,CALGARY INTL A,3031092,2023-07-09,190,2023,9,29.9,12.1,21.0,0.0,3.0,4.0,0.0,4.0
