,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
73,-114.01,51.12,CALGARY INTL A,3031092,2021-03-15,74,2021,15,8.7,-2.7,3.0,15.0,0.0,0.0,0.0,0.0
74,-114.01,51.12,CALGARY INTL A,3031092,2021-03-16,75,2021,16,9.1,-6.3,1.4,16.6,0.0,0.0,0.0,0.0
75,-114.01,51.12,CALGARY INTL A,3031092,2021-03-17,76,2021,17,12.7,-6.7,3.0,15.0,0.0,0.0,0.0,0.0
76,-114.01,51.12,CALGARY INTL A,3031092,2021-03-18,77,2021,18,17.0,-3.3,6.9,11.1,0.0,0.0,0.0,0.0
77,-114.01,51.12,CALGARY INTL A,3031092,2021-03-19,78,2021,19,14.7,2.1,8.4,9.6,0.0,0.0,0.0,0.0
78,-114.01,51.12,CALGARY INTL A,3031092,2021-03-20,79,2021,20,10.6,-2.4,4.1,13.9,0.0,0.0,0.0,0.0
79,-114.01,51.12,CALGARY INTL A,3031092,2021-03-21,80,2021,21,7.6,-3.3,2.2,15.8,0.0,0.0,0.0,0.0
80,-114.01,51.12,CALGARY INTL A,3031092,2021-03-22,81,2021,22,6.8,-2.3,2.3,15.7,0.0,0.0,0.0,0.0
81,-114.01,51.12,CALGARY INTL A,3031092,2021-03-23,82,2021,23,5.4,-5.1,0.2,17.8,0.0,0.0,0.0,0.0
82,-114.01,51.12,CALGARY INTL A,3031092,2021-03-24,83,2021,24,9.1,-1.8,3.7,14.3,0.0,0.0,3.8,1.8
83,-114.01,51.12,CALGARY INTL A,3031092,2021-03-25,84,2021,25,-2.0,-5.8,-3.9,21.9,0.0,0.0,2.8,1.7
84,-114.01,51.12,CALGARY INTL A,3031092,2021-03-26,85,2021,26,2.5,-5.1,-1.3,19.3,0.0,0.0,2.2,1.4
85,-114.01,51.12,CALGARY INTL A,3031092,2021-03-27,86,2021,27,12.9,-3.0,5.0,13.0,0.0,0.0,0.0,0.0
86,-114.01,51.12,CALGARY INTL A,3031092,2021-03-28,87,2021,28,14.5,-2.2,6.2,11.8,0.0,0.0,1.0,1.4
87,-114.01,51.12,CALGARY INTL A,3031092,2021-03-29,88,2021,29,-1.8,-10.6,-6.2,24.2,0.0,0.0,0.8,0.8
88,-114.01,51.12,CALGARY INTL A,3031092,2021-03-30,89,2021,30,4.5,-9.8,-2.7,20.7,0.0,0.0,0.0,0.0
89,-114.01,51.12,CALGARY INTL A,3031092,2021-03-31,90,2021,31,12.1,-4.2,4.0,14.0,0.0,0.0,0.0,0.0
90,-114.01,51.12,CALGARY INTL A,3031092,2021-04-01,91,2021,1,16.7,-0.8,8.0,10.0,0.0,0.0,0.0,0.0
91,-114.01,51.12,CALGARY INTL A,3031092,2021-04-02,92,2021,2,11.9,-2.3,4.8,13.2,0.0,0.0,0.0,0.0
92,-114.01,51.12,CALGARY INTL A,3031092,2021-04-03,93,2021,3,15.0,-1.4,6.8,11.2,0.0,0.0,0.0,0.0
93,-114.01,51.12,CALGARY INTL A,3031092,2021-04-04,94,2021,4,6.6,-2.8,1.9,16.1,0.0,0.2,0.0,0.2
94,-114.01,51.12,CALGARY INTL A,3031092,2021-04-05,95,2021,5,13.2,-5.3,4.0,14.0,0.0,0.0,0.0,0.0
95,-114.01,51.12,CALGARY INTL A,3031092,2021-04-06,96,2021,6,15.4,-0.4,7.5,10.5,0.0,0.0,0.0,0.0
96,-114.01,51.12,CALGARY INTL A,3031092,2021-04-07,97,2021,7,17.0,-0.8,8.1,9.9,0.0,0.0,0.0,0.0
97,-114.01,51.12,CALGARY INTL A,3031092,2021-04-08,98,2021,8,6.3,-2.8,1.8,16.2,0.0,0.2,0.0,0.2
98,-114.01,51.12,CALGARY INTL A,3031092,2021-04-09,99,2021,9,11.5,-5.0,3.3,14.7,0.0,0.0,0.0,0.0
99,-114.01,51.12,CALGARY INTL A,3031092,2021-04-10,100,2021,10,8.0,-4.8,1.6,16.4,0.0,0.0,0.0,0.0
100,-114.01,51.12,CALGARY INTL A,3031092,2021-04-11,101,2021,11,5.7,-4.9,0.4,17.6,0.0,0.0,0.0,0.0
101,-114.01,51.12,CALGARY INTL A,3031092,2021-04-12,102,2021,12,4.6,-5.0,-0.2,18.2,0.0,0.0,0.0,0.0
102,-114.01,51.12,CALGARY INTL A,3031092,2021-04-13,103,2021,13,7.5,-9.6,-1.1,19.1,0.0,0.0,0.0,0.0
103,-114.01,51.12,CALGARY INTL A,3031092,2021-04-14,104,2021,14,12.8,-4.4,4.2,13.8,0.0,0.0,0.0,0.0
104,-114.01,51.12,CALGARY INTL A,3031092,2021-04-15,105,2021,15,14.9,-3.3,5.8,12.2,0.0,0.0,0.0,0.0
105,-114.01,51.12,CALGARY INTL A,3031092,2021-04-16,106,2021,16,18.1,-2.8,7.7,10.3,0.0,0.0,0.0,0.0
106,-114.01,51.12,CALGARY INTL A,3031092,2021-04-17,107,2021,17,20.4,-0.4,10.0,8.0,0.0,0.0,0.0,0.0
107,-114.01,51.12,CALGARY INTL A,3031092,2021-04-18,108,2021,18,11.2,-3.0,4.1,13.9,0.0,0.6,7.2,7.6
108,-114.01,51.12,CALGARY INTL A,3031092,2021-04-19,109,2021,19,5.1,-2.4,1.4,16.6,0.0,0.0,0.0,0.0
109,-114.01,51.12,CALGARY INTL A,3031092,2021-04-20,110,2021,20,11.2,-4.8,3.2,14.8,0.0,0.0,0.0,0.0
110,-114.01,51.12,CALGARY INTL A,3031092,2021-04-21,111,2021,21,19.2,-1.2,9.0,9.0,0.0,0.0,0.0,0.0
111,-114.01,51.12,CALGARY INTL A,3031092,2021-04-22,112,2021,22,12.144827586206896,-2.4586206896551728,4.8551724137931025,13.144827586206894,0.0,0.0,1.1,1.1
112,-114.01,51.12,CALGARY INTL A,3031092,2021-04-23,113,2021,23,2.8,-4.9,-1.1,19.1,0.0,0.0,0.2,0.2
113,-114.01,51.12,CALGARY INTL A,3031092,2021-04-24,114,2021,24,3.8,-3.2,0.3,17.7,0.0,0.0,0.0,0.0
114,-114.01,51.12,CALGARY INTL A,3031092,2021-04-25,115,2021,25,3.8,-0.9,1.5,16.5,0.0,0.0,1.4,1.4
115,-114.01,51.12,CALGARY INTL A,3031092,2021-04-26,116,2021,26,14.5,-3.3,5.6,12.4,0.0,0.0,0.0,0.0
116,-114.01,51.12,CALGARY INTL A,3031092,2021-04-27,117,2021,27,14.8,1.8,8.3,9.7,0.0,0.0,0.0,0.0
117,-114.01,51.12,CALGARY INTL A,3031092,2021-04-28,118,2021,28,18.1,-1.5,8.3,9.7,0.0,0.0,0.0,0.0
118,-114.01,51.12,CALGARY INTL A,3031092,2021-04-29,119,2021,29,20.4,1.7,11.1,6.9,0.0,0.0,0.0,0.0
119,-114.01,51.12,CALGARY INTL A,3031092,2021-04-30,120,2021,30,21.7,7.2,14.5,3.5,0.0,0.0,0.0,0.0
120,-114.01,51.12,CALGARY INTL A,3031092,2021-05-01,121,2021,1,12.9,1.0,7.0,11.0,0.0,0.2,0.0,0.2
121,-114.01,51.12,CALGARY INTL A,3031092,2021-05-02,122,2021,2,10.8,1.0,5.9,12.1,0.0,0.2,0.0,0.2
122,-114.01,51.12,CALGARY INTL A,3031092,2021-05-03,123,2021,3,13.3,-1.5,5.9,12.1,0.0,0.2,0.0,0.2
123,-114.01,51.12,CALGARY INTL A,3031092,2021-05-04,124,2021,4,12.5,2.4,7.5,10.5,0.0,1.9,0.0,1.9
124,-114.01,51.12,CALGARY INTL A,3031092,2021-05-05,125,2021,5,14.3,1.7,8.0,10.0,0.0,0.0,0.0,0.0
125,-114.01,51.12,CALGARY INTL A,3031092,2021-05-06,126,2021,6,19.7,2.7,11.2,6.8,0.0,0.0,0.0,0.0
126,-114.01,51.12,CALGARY INTL A,3031092,2021-05-07,127,2021,7,16.5,5.8,11.2,6.8,0.0,0.0,0.0,0.0
127,-114.01,51.12,CALGARY INTL A,3031092,2021-05-08,128,2021,8,5.8,0.5,3.2,14.8,0.0,1.2,0.3,1.5
128,-114.01,51.12,CALGARY INTL A,3031092,2021-05-09,129,2021,9,2.9,0.4,1.7,16.3,0.0,1.0,5.8,6.6
129,-114.01,51.12,CALGARY INTL A,3031092,2021-05-10,130,2021,10,13.6,-3.0,5.3,12.7,0.0,0.0,0.0,0.0
130,-114.01,51.12,CALGARY INTL A,3031092,2021-05-11,131,2021,11,15.396666666666668,3.2000000000000006,9.323333333333332,8.703333333333331,0.02666666666666667,0.9133333333333334,0.26,1.1666666666666667
131,-114.01,51.12,CALGARY INTL A,3031092,2021-05-12,132,2021,12,17.8,0.2,9.0,9.0,0.0,0.0,0.0,0.0
132,-114.01,51.12,CALGARY INTL A,3031092,2021-05-13,133,2021,13,16.8,6.5,11.7,6.3,0.0,0.3,0.0,0.3
133,-114.01,51.12,CALGARY INTL A,3031092,2021-05-14,134,2021,14,19.4,2.4,10.9,7.1,0.0,0.0,0.0,0.0
134,-114.01,51.12,CALGARY INTL A,3031092,2021-05-15,135,2021,15,22.3,3.7,13.0,5.0,0.0,0.0,0.0,0.0
135,-114.01,51.12,CALGARY INTL A,3031092,2021-05-16,136,2021,16,25.1,10.1,17.6,0.4,0.0,0.0,0.0,0.0
136,-114.01,51.12,CALGARY INTL A,3031092,2021-05-17,137,2021,17,27.2,10.3,18.8,0.0,0.8,0.0,0.0,0.0
137,-114.01,51.12,CALGARY INTL A,3031092,2021-05-18,138,2021,18,16.8,6.6,11.7,6.3,0.0,0.0,0.0,0.0
138,-114.01,51.12,CALGARY INTL A,3031092,2021-05-19,139,2021,19,7.5,0.8,4.2,13.8,0.0,0.7,0.0,0.7
139,-114.01,51.12,CALGARY INTL A,3031092,2021-05-20,140,2021,20,2.8,-1.8,0.5,17.5,0.0,0.2,1.2,1.4
140,-114.01,51.12,CALGARY INTL A,3031092,2021-05-21,141,2021,21,11.3,0.1,5.7,12.3,0.0,0.0,0.0,0.0
141,-114.01,51.12,CALGARY INTL A,3031092,2021-05-22,142,2021,22,13.8,-0.5,6.7,11.3,0.0,0.0,0.0,0.0
142,-114.01,51.12,CALGARY INTL A,3031092,2021-05-23,143,2021,23,10.6,1.8,6.2,11.8,0.0,9.1,0.0,9.1
143,-114.01,51.12,CALGARY INTL A,3031092,2021-05-24,144,2021,24,10.4,1.9,6.2,11.8,0.0,7.6,0.0,7.6
144,-114.01,51.12,CALGARY INTL A,3031092,2021-05-25,145,2021,25,11.6,6.7,9.2,8.8,0.0,1.6,0.0,1.6
145,-114.01,51.12,CALGARY INTL A,3031092,2021-05-26,146,2021,26,19.4,4.7,12.1,5.9,0.0,0.0,0.0,0.0
146,-114.01,51.12,CALGARY INTL A,3031092,2021-05-27,147,2021,27,22.8,4.7,13.8,4.2,0.0,0.0,0.0,0.0
147,-114.01,51.12,CALGARY INTL A,3031092,2021-05-28,148,2021,28,17.7,6.3,12.0,6.0,0.0,3.2,0.5,3.7
148,-114.01,51.12,CALGARY INTL A,3031092,2021-05-29,149,2021,29,19.3,5.0,12.2,5.8,0.0,0.0,0.0,0.0
149,-114.01,51.12,CALGARY INTL A,3031092,2021-05-30,150,2021,30,22.4,5.8,14.1,3.9,0.0,0.0,0.0,0.0
150,-114.01,51.12,CALGARY INTL A,3031092,2021-05-31,151,2021,31,24.6,9.7,17.2,0.8,0.0,0.0,0.0,0.0
151,-114.01,51.12,CALGARY INTL A,3031092,2021-06-01,152,2021,1,27.1,11.9,19.5,0.0,1.5,0.0,0.0,0.0
152,-114.01,51.12,CALGARY INTL A,3031092,2021-06-02,153,2021,2,30.8,11.3,21.1,0.0,3.1,0.0,0.0,0.0
153,-114.01,51.12,CALGARY INTL A,3031092,2021-06-03,154,2021,3,24.107407407407408,10.070370370370371,17.122222222222224,2.662962962962963,1.7851851851851852,0.0,0.0,0.0
154,-114.01,51.12,CALGARY INTL A,3031092,2021-06-04,155,2021,4,28.4,13.6,21.0,0.0,3.0,0.4,0.0,0.4
155,-114.01,51.12,CALGARY INTL A,3031092,2021-06-05,156,2021,5,16.4,8.9,12.7,5.3,0.0,5.6,0.0,5.6
156,-114.01,51.12,CALGARY INTL A,3031092,2021-06-06,157,2021,6,15.8,5.5,10.7,7.3,0.0,3.2,0.0,3.2
157,-114.01,51.12,CALGARY INTL A,3031092,2021-06-07,158,2021,7,13.0,4.7,8.9,9.1,0.0,0.7,0.0,0.7
158,-114.01,51.12,CALGARY INTL A,3031092,2021-06-08,159,2021,8,15.1,3.7,9.4,8.6,0.0,0.0,0.0,0.0
159,-114.01,51.12,CALGARY INTL A,3031092,2021-06-09,160,2021,9,15.0,5.7,10.4,7.6,0.0,2.2,0.0,2.2
160,-114.01,51.12,CALGARY INTL A,3031092,2021-06-10,161,2021,10,13.0,7.8,10.4,7.6,0.0,1.5,0.0,1.5
161,-114.01,51.12,CALGARY INTL A,3031092,2021-06-11,162,2021,11,19.6,4.1,11.9,6.1,0.0,0.0,0.0,0.0
162,-114.01,51.12,CALGARY INTL A,3031092,2021-06-12,163,2021,12,21.3,5.6,13.5,4.5,0.0,0.0,0.0,0.0
163,-114.01,51.12,CALGARY INTL A,3031092,2021-06-13,164,2021,13,29.4,4.3,16.9,1.1,0.0,0.0,0.0,0.0
164,-114.01,51.12,CALGARY INTL A,3031092,2021-06-14,165,2021,14,33.0,13.5,23.3,0.0,5.3,0.0,0.0,0.0
165,-114.01,51.12,CALGARY INTL A,3031092,2021-06-15,166,2021,15,26.8,14.1,20.5,0.0,2.5,0.0,0.0,0.0
166,-114.01,51.12,CALGARY INTL A,3031092,2021-06-16,167,2021,16,20.9,11.2,16.1,1.9,0.0,0.2,0.0,0.2
167,-114.01,51.12,CALGARY INTL A,3031092,2021-06-17,168,2021,17,24.0,7.6,15.8,2.2,0.0,0.0,0.0,0.0
168,-114.01,51.12,CALGARY INTL A,3031092,2021-06-18,169,2021,18,24.7,6.7,15.7,2.3,0.0,0.0,0.0,0.0
169,-114.01,51.12,CALGARY INTL A,3031092,2021-06-19,170,2021,19,16.9,10.6,13.8,4.2,0.0,2.1,0.0,2.1
170,-114.01,51.12,CALGARY INTL A,3031092,2021-06-20,171,2021,20,22.3,10.2,16.3,1.7,0.0,0.0,0.0,0.0
171,-114.01,51.12,CALGARY INTL A,3031092,2021-06-21,172,2021,21,27.8,8.5,18.2,0.0,0.2,0.0,0.0,0.0
172,-114.01,51.12,CALGARY INTL A,3031092,2021-06-22,173,2021,22,31.2,12.0,21.6,0.0,3.6,0.0,0.0,0.0
173,-114.01,51.12,CALGARY INTL A,3031092,2021-06-23,174,2021,23,24.5,13.3,18.9,0.0,0.9,0.0,0.0,0.0
174,-114.01,51.12,CALGARY INTL A,3031092,2021-06-24,175,2021,24,19.9,11.2,15.6,2.4,0.0,14.4,0.0,14.4
175,-114.01,51.12,CALGARY INTL A,3031092,2021-06-25,176,2021,25,27.2,13.1,20.2,0.0,2.2,0.0,0.0,0.0
176,-114.01,51.12,CALGARY INTL A,3031092,2021-06-26,177,2021,26,24.107407407407408,10.070370370370371,17.122222222222224,2.662962962962963,1.7851851851851852,0.0,0.0,0.0
177,-114.01,51.12,CALGARY INTL A,3031092,2021-06-27,178,2021,27,24.107407407407408,10.070370370370371,17.122222222222224,2.662962962962963,1.7851851851851852,1.0448275862068965,0.0,1.0448275862068965
178,-114.01,51.12,CALGARY INTL A,3031092,2021-06-28,179,2021,28,34.6,16.3,25.5,0.0,7.5,0.0,0.0,0.0
179,-114.01,51.12,CALGARY INTL A,3031092,2021-06-29,180,2021,29,36.3,18.3,27.3,0.0,9.3,0.0,0.0,0.0
180,-114.01,51.12,CALGARY INTL A,3031092,2021-06-30,181,2021,30,35.9,18.2,27.1,0.0,9.1,0.0,0.0,0.0
181,-114.01,51.12,CALGARY INTL A,3031092,2021-07-01,182,2021,1,36.3,17.8,27.1,0.0,9.1,0.0,0.0,0.0
182,-114.01,51.12,CALGARY INTL A,3031092,2021-07-02,183,2021,2,30.1,15.3,22.7,0.0,4.7,24.6,0.0,24.6
183,-114.01,51.12,CALGARY INTL A,3031092,2021-07-03,184,2021,3,26.1,15.1,20.6,0.0,2.6,0.0,0.0,0.0
184,-114.01,51.12,CALGARY INTL A,3031092,2021-07-04,185,2021,4,19.6,12.8,16.2,1.8,0.0,12.5,0.0,12.5
185,-114.01,51.12,CALGARY INTL A,3031092,2021-07-05,186,2021,5,18.1,12.9,15.5,2.5,0.0,1.2,0.0,1.2
186,-114.01,51.12,CALGARY INTL A,3031092,2021-07-06,187,2021,6,23.7,13.9,18.8,0.0,0.8,0.0,0.0,0.0
187,-114.01,51.12,CALGARY INTL A,3031092,2021-07-07,188,2021,7,25.5,12.0,18.8,0.0,0.8,6.8,0.0,6.8
