,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
31,-114.01,51.12,CALGARY INTL A,3031092,2014-02-01,32,2014,1,-7.5,-17.5,-12.5,30.5,0.0,0.0,0.0,0.0
32,-114.01,51.12,CALGARY INTL A,3031092,2014-02-02,33,2014,2,-8.4,-15.5,-12.0,30.0,0.0,0.0,0.0,0.0
33,-114.01,51.12,CALGARY INTL A,3031092,2014-02-03,34,2014,3,-12.1,-20.9,-16.5,34.5,0.0,0.0,3.0,1.7
34,-114.01,51.12,CALGARY INTL A,3031092,2014-02-04,35,2014,4,-20.2,-23.1,-21.7,39.7,0.0,0.0,0.2,0.2
35,-114.01,51.12,CALGARY INTL A,3031092,2014-02-05,36,2014,5,-20.2,-28.2,-24.2,42.2,0.0,0.0,0.0,0.0
36,-114.01,51.12,CALGARY INTL A,3031092,2014-02-06,37,2014,6,-9.7,-25.4,-17.6,35.6,0.0,0.0,0.0,0.0
37,-114.01,51.12,CALGARY INTL A,3031092,2014-02-07,38,2014,7,-12.8,-21.6,-17.2,35.2,0.0,0.0,0.0,0.0
38,-114.01,51.12,CALGARY INTL A,3031092,2014-02-08,39,2014,8,-15.3,-24.2,-19.8,37.8,0.0,0.0,1.2,1.2
39,-114.01,51.12,CALGARY INTL A,3031092,2014-02-09,40,2014,9,-18.5,-25.7,-22.1,40.1,0.0,0.0,0.0,0.0
40,-114.01,51.12,CALGARY INTL A,3031092,2014-02-10,41,2014,10,-14.0,-26.9,-20.5,38.5,0.0,0.0,0.0,0.0
41,-114.01,51.12,CALGARY INTL A,3031092,2014-02-11,42,2014,11,-16.8,-21.7,-19.3,37.3,0.0,0.0,0.0,0.0
42,-114.01,51.12,CALGARY INTL A,3031092,2014-02-12,43,2014,12,-3.7,-21.1,-12.4,30.4,0.0,0.0,0.0,0.0
43,-114.01,51.12,CALGARY INTL A,3031092,2014-02-13,44,2014,13,5.9,-12.1,-3.1,21.1,0.0,0.0,0.0,0.0
44,-114.01,51.12,CALGARY INTL A,3031092,2014-02-14,45,2014,14,4.6,-7.6,-1.5,19.5,0.0,0.0,0.0,0.0
45,-114.01,51.12,CALGARY INTL A,3031092,2014-02-15,46,2014,15,4.7,-6.9,-1.1,19.1,0.0,0.0,0.0,0.0
46,-114.01,51.12,CALGARY INTL A,3031092,2014-02-16,47,2014,16,3.8,-7.0,-1.6,19.6,0.0,0.0,0.0,0.0
47,-114.01,51.12,CALGARY INTL A,3031092,2014-02-17,48,2014,17,4.7,-4.3,0.2,17.8,0.0,0.0,0.0,0.0
48,-114.01,51.12,CALGARY INTL A,3031092,2014-02-18,49,2014,18,3.4,-5.6,-1.1,19.1,0.0,0.0,0.0,0.0
49,-114.01,51.12,CALGARY INTL A,3031092,2014-02-19,50,2014,19,0.9,-6.2,-2.7,20.7,0.0,0.0,0.0,0.0
50,-114.01,51.12,CALGARY INTL A,3031092,2014-02-20,51,2014,20,2.6,-7.4,-2.4,20.4,0.0,0.0,0.0,0.0
51,-114.01,51.12,CALGARY INTL A,3031092,2014-02-21,52,2014,21,-2.7,-13.4,-8.1,26.1,0.0,0.0,0.0,0.0
52,-114.01,51.12,CALGARY INTL A,3031092,2014-02-22,53,2014,22,-12.5,-18.0,-15.3,33.3,0.0,0.0,1.2,0.6
53,-114.01,51.12,CALGARY INTL A,3031092,2014-02-23,54,2014,23,-17.8,-24.0,-20.9,38.9,0.0,0.0,0.8,0.5
54,-114.01,51.12,CALGARY INTL A,3031092,2014-02-24,55,2014,24,-9.8,-27.7,-18.8,36.8,0.0,0.0,0.0,0.0
55,-114.01,51.12,CALGARY INTL A,3031092,2014-02-25,56,2014,25,-6.5,-21.9,-14.2,32.2,0.0,0.0,0.0,0.0
56,-114.01,51.12,CALGARY INTL A,3031092,2014-02-26,57,2014,26,1.3,-11.8,-5.3,23.3,0.0,0.0,0.0,0.0
57,-114.01,51.12,CALGARY INTL A,3031092,2014-02-27,58,2014,27,-1.4,-14.5,-8.0,26.0,0.0,0.0,0.0,0.0
58,-114.01,51.12,CALGARY INTL A,3031092,2014-02-28,59,2014,28,-14.2,-27.7,-21.0,39.0,0.0,0.0,0.0,0.0
59,-114.01,51.12,CALGARY INTL A,3031092,2014-03-01,60,2014,1,-25.4,-30.4,-27.9,45.9,0.0,0.0,0.0,0.0
60,-114.01,51.12,CALGARY INTL A,3031092,2014-03-02,61,2014,2,-21.9,-30.3,-26.1,44.1,0.0,0.0,0.2,0.0
61,-114.01,51.12,CALGARY INTL A,3031092,2014-03-03,62,2014,3,-18.8,-23.9,-21.4,39.4,0.0,0.0,0.0,0.0
62,-114.01,51.12,CALGARY INTL A,3031092,2014-03-04,63,2014,4,-14.9,-20.8,-17.9,35.9,0.0,0.0,0.2,0.2
63,-114.01,51.12,CALGARY INTL A,3031092,2014-03-05,64,2014,5,-14.4,-20.9,-17.7,35.7,0.0,0.0,0.2,0.2
64,-114.01,51.12,CALGARY INTL A,3031092,2014-03-06,65,2014,6,-13.6,-18.5,-16.1,34.1,0.0,0.0,0.4,0.4
65,-114.01,51.12,CALGARY INTL A,3031092,2014-03-07,66,2014,7,-0.7,-17.8,-9.3,27.3,0.0,0.0,0.0,0.0
66,-114.01,51.12,CALGARY INTL A,3031092,2014-03-08,67,2014,8,12.4,-4.5,4.0,14.0,0.0,0.0,0.0,0.0
67,-114.01,51.12,CALGARY INTL A,3031092,2014-03-09,68,2014,9,11.6,-1.8,4.9,13.1,0.0,0.0,0.0,0.0
68,-114.01,51.12,CALGARY INTL A,3031092,2014-03-10,69,2014,10,5.8,-2.3,1.8,16.2,0.0,0.0,0.0,0.0
69,-114.01,51.12,CALGARY INTL A,3031092,2014-03-11,70,2014,11,8.4,-5.1,1.7,16.3,0.0,0.0,0.0,0.0
70,-114.01,51.12,CALGARY INTL A,3031092,2014-03-12,71,2014,12,14.7,4.7,9.7,8.3,0.0,0.0,0.0,0.0
71,-114.01,51.12,CALGARY INTL A,3031092,2014-03-13,72,2014,13,7.0,-1.9,2.6,15.4,0.0,0.0,0.0,0.0
72,-114.01,51.12,CALGARY INTL A,3031092,2014-03-14,73,2014,14,8.3,-3.2,2.6,15.4,0.0,0.0,0.2,0.2
73,-114.01,51.12,CALGARY INTL A,3031092,2014-03-15,74,2014,15,9.6,-3.9,2.9,15.1,0.0,0.0,0.4,0.4
74,-114.01,51.12,CALGARY INTL A,3031092,2014-03-16,75,2014,16,11.9,-0.3,5.8,12.2,0.0,0.0,0.0,0.0
75,-114.01,51.12,CALGARY INTL A,3031092,2014-03-17,76,2014,17,6.6,-0.3,3.2,14.8,0.0,0.0,0.0,0.0
76,-114.01,51.12,CALGARY INTL A,3031092,2014-03-18,77,2014,18,4.8,-5.0,-0.1,18.1,0.0,0.0,4.6,1.6
77,-114.01,51.12,CALGARY INTL A,3031092,2014-03-19,78,2014,19,8.5,-2.2,3.2,14.8,0.0,0.0,0.0,0.0
78,-114.01,51.12,CALGARY INTL A,3031092,2014-03-20,79,2014,20,2.4,-10.7,-4.2,22.2,0.0,0.0,3.5,2.9
79,-114.01,51.12,CALGARY INTL A,3031092,2014-03-21,80,2014,21,-9.8,-15.2,-12.5,30.5,0.0,0.0,0.6,0.4
80,-114.01,51.12,CALGARY INTL A,3031092,2014-03-22,81,2014,22,-9.6,-15.7,-12.7,30.7,0.0,0.0,1.6,0.8
81,-114.01,51.12,CALGARY INTL A,3031092,2014-03-23,82,2014,23,-7.6,-14.7,-11.2,29.2,0.0,0.0,2.8,1.0
82,-114.01,51.12,CALGARY INTL A,3031092,2014-03-24,83,2014,24,-7.1,-12.7,-9.9,27.9,0.0,0.0,0.0,0.0
83,-114.01,51.12,CALGARY INTL A,3031092,2014-03-25,84,2014,25,-5.1,-10.1,-7.6,25.6,0.0,0.0,0.0,0.0
84,-114.01,51.12,CALGARY INTL A,3031092,2014-03-26,85,2014,26,-7.3,-11.2,-9.3,27.3,0.0,0.0,6.7,2.4
85,-114.01,51.12,CALGARY INTL A,3031092,2014-03-27,86,2014,27,-6.6,-10.7,-8.7,26.7,0.0,0.0,4.6,1.2
86,-114.01,51.12,CALGARY INTL A,3031092,2014-03-28,87,2014,28,-4.5,-11.0,-7.8,25.8,0.0,0.0,1.0,0.4
87,-114.01,51.12,CALGARY INTL A,3031092,2014-03-29,88,2014,29,-4.8,-12.6,-8.7,26.7,0.0,0.0,0.4,0.2
88,-114.01,51.12,CALGARY INTL A,3031092,2014-03-30,89,2014,30,-5.4,-12.5,-9.0,27.0,0.0,0.0,7.6,4.4
89,-114.01,51.12,CALGARY INTL A,3031092,2014-03-31,90,2014,31,-9.4,-14.7,-12.1,30.1,0.0,0.0,1.2,0.8
90,-114.01,51.12,CALGARY INTL A,3031092,2014-04-01,91,2014,1,-1.0,-11.2,-6.1,24.1,0.0,0.0,0.0,0.0
91,-114.01,51.12,CALGARY INTL A,3031092,2014-04-02,92,2014,2,1.9,-4.7,-1.4,19.4,0.0,0.0,0.6,0.6
92,-114.01,51.12,CALGARY INTL A,3031092,2014-04-03,93,2014,3,-0.5,-5.5,-3.0,21.0,0.0,0.0,0.0,0.0
93,-114.01,51.12,CALGARY INTL A,3031092,2014-04-04,94,2014,4,11.0,-2.9,4.1,13.9,0.0,0.0,0.0,0.0
94,-114.01,51.12,CALGARY INTL A,3031092,2014-04-05,95,2014,5,10.4,-1.6,4.4,13.6,0.0,0.0,0.0,0.0
95,-114.01,51.12,CALGARY INTL A,3031092,2014-04-06,96,2014,6,9.4,0.5,5.0,13.0,0.0,0.0,0.0,0.0
96,-114.01,51.12,CALGARY INTL A,3031092,2014-04-07,97,2014,7,16.6,-1.1,7.8,10.2,0.0,0.0,0.0,0.0
97,-114.01,51.12,CALGARY INTL A,3031092,2014-04-08,98,2014,8,19.8,2.9,11.4,6.6,0.0,0.0,0.0,0.0
98,-114.01,51.12,CALGARY INTL A,3031092,2014-04-09,99,2014,9,11.7,0.3,6.0,12.0,0.0,0.4,0.2,0.6
99,-114.01,51.12,CALGARY INTL A,3031092,2014-04-10,100,2014,10,14.8,-2.1,6.4,11.6,0.0,0.0,0.0,0.0
100,-114.01,51.12,CALGARY INTL A,3031092,2014-04-11,101,2014,11,13.3,0.1,6.7,11.3,0.0,1.5,0.0,1.5
101,-114.01,51.12,CALGARY INTL A,3031092,2014-04-12,102,2014,12,0.5,-5.7,-2.6,20.6,0.0,0.0,0.0,0.0
102,-114.01,51.12,CALGARY INTL A,3031092,2014-04-13,103,2014,13,4.9,-7.6,-1.4,19.4,0.0,0.0,0.0,0.0
103,-114.01,51.12,CALGARY INTL A,3031092,2014-04-14,104,2014,14,15.9,-4.6,5.7,12.3,0.0,0.0,0.0,0.0
104,-114.01,51.12,CALGARY INTL A,3031092,2014-04-15,105,2014,15,9.2,-0.1,4.6,13.4,0.0,0.4,1.0,1.4
105,-114.01,51.12,CALGARY INTL A,3031092,2014-04-16,106,2014,16,0.0,-3.9,-2.0,20.0,0.0,0.0,3.5,3.5
106,-114.01,51.12,CALGARY INTL A,3031092,2014-04-17,107,2014,17,5.3,-2.5,1.4,16.6,0.0,0.0,0.0,0.0
107,-114.01,51.12,CALGARY INTL A,3031092,2014-04-18,108,2014,18,1.5,-2.7,-0.6,18.6,0.0,0.0,4.8,4.8
108,-114.01,51.12,CALGARY INTL A,3031092,2014-04-19,109,2014,19,11.7,-2.3,4.7,13.3,0.0,0.0,0.0,0.0
109,-114.01,51.12,CALGARY INTL A,3031092,2014-04-20,110,2014,20,15.4,3.7,9.6,8.4,0.0,0.0,0.0,0.0
110,-114.01,51.12,CALGARY INTL A,3031092,2014-04-21,111,2014,21,17.4,0.2,8.8,9.2,0.0,0.0,0.0,0.0
111,-114.01,51.12,CALGARY INTL A,3031092,2014-04-22,112,2014,22,17.1,0.6,8.9,9.1,0.0,5.6,0.0,5.6
112,-114.01,51.12,CALGARY INTL A,3031092,2014-04-23,113,2014,23,13.0,1.6,7.3,10.7,0.0,1.2,0.0,1.2
113,-114.01,51.12,CALGARY INTL A,3031092,2014-04-24,114,2014,24,12.8,-4.0,4.4,13.6,0.0,0.0,0.0,0.0
114,-114.01,51.12,CALGARY INTL A,3031092,2014-04-25,115,2014,25,7.0,0.4,3.7,14.3,0.0,0.4,0.0,0.4
115,-114.01,51.12,CALGARY INTL A,3031092,2014-04-26,116,2014,26,3.7,-0.8,1.5,16.5,0.0,0.0,3.5,3.5
116,-114.01,51.12,CALGARY INTL A,3031092,2014-04-27,117,2014,27,12.3,-1.4,5.5,12.5,0.0,0.0,0.0,0.0
117,-114.01,51.12,CALGARY INTL A,3031092,2014-04-28,118,2014,28,12.5,1.4,7.0,11.0,0.0,0.0,0.0,0.0
118,-114.01,51.12,CALGARY INTL A,3031092,2014-04-29,119,2014,29,16.4,-0.2,8.1,9.9,0.0,0.0,0.0,0.0
119,-114.01,51.12,CALGARY INTL A,3031092,2014-04-30,120,2014,30,20.5,1.3,10.9,7.1,0.0,0.0,0.0,0.0
120,-114.01,51.12,CALGARY INTL A,3031092,2014-05-01,121,2014,1,21.6,7.9,14.8,3.2,0.0,0.0,0.0,0.0
121,-114.01,51.12,CALGARY INTL A,3031092,2014-05-02,122,2014,2,10.7,0.1,5.4,12.6,0.0,18.5,1.0,19.5
122,-114.01,51.12,CALGARY INTL A,3031092,2014-05-03,123,2014,3,0.3,-2.6,-1.2,19.2,0.0,0.0,11.2,10.8
123,-114.01,51.12,CALGARY INTL A,3031092,2014-05-04,124,2014,4,2.6,-1.1,0.8,17.2,0.0,2.6,3.4,6.0
124,-114.01,51.12,CALGARY INTL A,3031092,2014-05-05,125,2014,5,3.8,-0.9,1.5,16.5,0.0,0.2,0.0,0.2
125,-114.01,51.12,CALGARY INTL A,3031092,2014-05-06,126,2014,6,2.7,-2.4,0.2,17.8,0.0,0.0,0.0,0.0
126,-114.01,51.12,CALGARY INTL A,3031092,2014-05-07,127,2014,7,9.8,-6.0,1.9,16.1,0.0,0.0,0.0,0.0
127,-114.01,51.12,CALGARY INTL A,3031092,2014-05-08,128,2014,8,16.8,-1.9,7.5,10.5,0.0,0.0,0.0,0.0
128,-114.01,51.12,CALGARY INTL A,3031092,2014-05-09,129,2014,9,9.5,1.3,5.4,12.6,0.0,4.0,0.0,4.0
129,-114.01,51.12,CALGARY INTL A,3031092,2014-05-10,130,2014,10,10.5,-1.0,4.8,13.2,0.0,0.8,0.0,0.8
130,-114.01,51.12,CALGARY INTL A,3031092,2014-05-11,131,2014,11,12.1,-3.5,4.3,13.7,0.0,0.0,0.0,0.0
131,-114.01,51.12,CALGARY INTL A,3031092,2014-05-12,132,2014,12,16.8,-1.8,7.5,10.5,0.0,0.0,0.0,0.0
132,-114.01,51.12,CALGARY INTL A,3031092,2014-05-13,133,2014,13,18.6,2.4,10.5,7.5,0.0,0.0,0.0,0.0
133,-114.01,51.12,CALGARY INTL A,3031092,2014-05-14,134,2014,14,20.7,1.9,11.3,6.7,0.0,0.0,0.0,0.0
134,-114.01,51.12,CALGARY INTL A,3031092,2014-05-15,135,2014,15,16.7,3.7,10.2,7.8,0.0,1.0,0.0,1.0
135,-114.01,51.12,CALGARY INTL A,3031092,2014-05-16,136,2014,16,14.2,2.8,8.5,9.5,0.0,0.0,0.0,0.0
136,-114.01,51.12,CALGARY INTL A,3031092,2014-05-17,137,2014,17,17.3,3.2,10.3,7.7,0.0,0.8,0.0,0.8
137,-114.01,51.12,CALGARY INTL A,3031092,2014-05-18,138,2014,18,14.1,7.1,10.6,7.4,0.0,1.57,0.52,2.076666666666666
138,-114.01,51.12,CALGARY INTL A,3031092,2014-05-19,139,2014,19,17.3,6.8,12.1,5.9,0.0,0.2,0.0,0.2
139,-114.01,51.12,CALGARY INTL A,3031092,2014-05-20,140,2014,20,20.2,5.1,12.7,5.3,0.0,0.2,0.0,0.2
140,-114.01,51.12,CALGARY INTL A,3031092,2014-05-21,141,2014,21,24.2,5.9,15.1,2.9,0.0,0.0,0.0,0.0
141,-114.01,51.12,CALGARY INTL A,3031092,2014-05-22,142,2014,22,25.6,6.9,16.3,1.7,0.0,0.0,0.0,0.0
142,-114.01,51.12,CALGARY INTL A,3031092,2014-05-23,143,2014,23,25.9,12.2,19.1,0.0,1.1,0.0,0.0,0.0
143,-114.01,51.12,CALGARY INTL A,3031092,2014-05-24,144,2014,24,20.1,8.1,14.1,3.9,0.0,0.8,0.0,0.8
144,-114.01,51.12,CALGARY INTL A,3031092,2014-05-25,145,2014,25,19.0,6.1,12.6,5.4,0.0,0.6,0.0,0.6
145,-114.01,51.12,CALGARY INTL A,3031092,2014-05-26,146,2014,26,20.5,6.3,13.4,4.6,0.0,0.8,0.0,0.8
146,-114.01,51.12,CALGARY INTL A,3031092,2014-05-27,147,2014,27,19.2,3.6,11.4,6.6,0.0,0.0,0.0,0.0
147,-114.01,51.12,CALGARY INTL A,3031092,2014-05-28,148,2014,28,10.7,6.3,8.5,9.5,0.0,4.4,0.0,4.4
148,-114.01,51.12,CALGARY INTL A,3031092,2014-05-29,149,2014,29,17.5,4.4,11.0,7.0,0.0,10.4,0.0,10.4
149,-114.01,51.12,CALGARY INTL A,3031092,2014-05-30,150,2014,30,20.5,6.0,13.3,4.7,0.0,0.0,0.0,0.0
150,-114.01,51.12,CALGARY INTL A,3031092,2014-05-31,151,2014,31,20.6,6.8,13.7,4.3,0.0,1.8,0.0,1.8
151,-114.01,51.12,CALGARY INTL A,3031092,2014-06-01,152,2014,1,19.7,4.5,12.1,5.9,0.0,3.6,0.0,3.6
152,-114.01,51.12,CALGARY INTL A,3031092,2014-06-02,153,2014,2,19.1,6.0,12.6,5.4,0.0,3.2,0.0,3.2
153,-114.01,51.12,CALGARY INTL A,3031092,2014-06-03,154,2014,3,22.0,5.6,13.8,4.2,0.0,0.2,0.0,0.2
154,-114.01,51.12,CALGARY INTL A,3031092,2014-06-04,155,2014,4,21.9,6.1,14.0,4.0,0.0,0.4,0.0,0.4
155,-114.01,51.12,CALGARY INTL A,3031092,2014-06-05,156,2014,5,13.5,2.7,8.1,9.9,0.0,0.0,0.0,0.0
156,-114.01,51.12,CALGARY INTL A,3031092,2014-06-06,157,2014,6,15.9,3.5,9.7,8.3,0.0,0.0,0.0,0.0
157,-114.01,51.12,CALGARY INTL A,3031092,2014-06-07,158,2014,7,18.8,4.2,11.5,6.5,0.0,0.0,0.0,0.0
158,-114.01,51.12,CALGARY INTL A,3031092,2014-06-08,159,2014,8,21.7,3.6,12.7,5.3,0.0,0.0,0.0,0.0
159,-114.01,51.12,CALGARY INTL A,3031092,2014-06-09,160,2014,9,16.7,8.3,12.5,5.5,0.0,0.8,0.0,0.8
160,-114.01,51.12,CALGARY INTL A,3031092,2014-06-10,161,2014,10,18.6,2.6,10.6,7.4,0.0,1.8,0.0,1.8
161,-114.01,51.12,CALGARY INTL A,3031092,2014-06-11,162,2014,11,17.3,6.0,11.7,6.3,0.0,0.0,0.0,0.0
162,-114.01,51.12,CALGARY INTL A,3031092,2014-06-12,163,2014,12,20.5,6.1,13.3,4.7,0.0,0.4,0.0,0.4
163,-114.01,51.12,CALGARY INTL A,3031092,2014-06-13,164,2014,13,12.5,8.8,10.7,7.3,0.0,7.8,0.0,7.8
164,-114.01,51.12,CALGARY INTL A,3031092,2014-06-14,165,2014,14,17.3,6.9,12.1,5.9,0.0,0.0,0.0,0.0
165,-114.01,51.12,CALGARY INTL A,3031092,2014-06-15,166,2014,15,14.9,7.6,11.3,6.7,0.0,0.2,0.0,0.2
166,-114.01,51.12,CALGARY INTL A,3031092,2014-06-16,167,2014,16,14.8,7.9,11.4,6.6,0.0,2.8586206896551727,0.0,2.8586206896551727
167,-114.01,51.12,CALGARY INTL A,3031092,2014-06-17,168,2014,17,14.2,8.2,11.2,6.8,0.0,4.0,0.0,4.0
168,-114.01,51.12,CALGARY INTL A,3031092,2014-06-18,169,2014,18,12.9,9.7,11.3,6.7,0.0,16.4,0.0,16.4
169,-114.01,51.12,CALGARY INTL A,3031092,2014-06-19,170,2014,19,17.1,10.4,13.8,4.2,0.0,29.2,0.0,29.2
170,-114.01,51.12,CALGARY INTL A,3031092,2014-06-20,171,2014,20,23.4,8.5,16.0,2.0,0.0,1.8,0.0,1.8
171,-114.01,51.12,CALGARY INTL A,3031092,2014-06-21,172,2014,21,18.5,9.9,14.2,3.8,0.0,3.4,0.0,3.4
172,-114.01,51.12,CALGARY INTL A,3031092,2014-06-22,173,2014,22,21.4,8.9,15.2,2.8,0.0,0.0,0.0,0.0
173,-114.01,51.12,CALGARY INTL A,3031092,2014-06-23,174,2014,23,22.7,7.4,15.1,2.9,0.0,0.0,0.0,0.0
174,-114.01,51.12,CALGARY INTL A,3031092,2014-06-24,175,2014,24,24.1,10.3,17.2,0.8,0.0,0.2,0.0,0.2
175,-114.01,51.12,CALGARY INTL A,3031092,2014-06-25,176,2014,25,18.3,11.2,14.8,3.2,0.0,1.9,0.0,1.9
176,-114.01,51.12,CALGARY INTL A,3031092,2014-06-26,177,2014,26,20.5,8.8,14.7,3.3,0.0,0.0,0.0,0.0
177,-114.01,51.12,CALGARY INTL A,3031092,2014-06-27,178,2014,27,23.1,7.6,15.4,2.6,0.0,2.2,0.0,2.2
178,-114.01,51.12,CALGARY INTL A,3031092,2014-06-28,179,2014,28,20.2,12.0,16.1,1.9,0.0,0.4,0.0,0.4
179,-114.01,51.12,CALGARY INTL A,3031092,2014-06-29,180,2014,29,15.9,10.4,13.2,4.8,0.0,3.6,0.0,3.6
180,-114.01,51.12,CALGARY INTL A,3031092,2014-06-30,181,2014,30,21.7,10.5,16.1,1.9,0.0,1.4,0.0,1.4
181,-114.01,51.12,CALGARY INTL A,3031092,2014-07-01,182,2014,1,23.9,9.2,16.6,1.4,0.0,0.0,0.0,0.0
182,-114.01,51.12,CALGARY INTL A,3031092,2014-07-02,183,2014,2,25.5,11.4,18.5,0.0,0.5,0.0,0.0,0.0
183,-114.01,51.12,CALGARY INTL A,3031092,2014-07-03,184,2014,3,29.1,13.8,21.5,0.0,3.5,0.0,0.0,0.0
184,-114.01,51.12,CALGARY INTL A,3031092,2014-07-04,185,2014,4,25.3,14.3,19.8,0.0,1.8,0.0,0.0,0.0
185,-114.01,51.12,CALGARY INTL A,3031092,2014-07-05,186,2014,5,23.7,15.2,19.5,0.0,1.5,0.0,0.0,0.0
186,-114.01,51.12,CALGARY INTL A,3031092,2014-07-06,187,2014,6,24.3,13.4,18.9,0.0,0.9,6.6,0.0,6.6
187,-114.01,51.12,CALGARY INTL A,3031092,2014-07-07,188,2014,7,23.1,12.1,17.6,0.4,0.0,2.4,0.0,2.4
188,-114.01,51.12,CALGARY INTL A,3031092,2014-07-08,189,2014,8,25.6,12.9,19.3,0.0,1.3,0.0,0.0,0.0
189,-114.01,51.12,CALGARY INTL A,3031092,2014-07-09,190,2014,9,30.5,12.7,21.6,0.0,3.6,0.0,0.0,0.0
