,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Day_of_Year,Year,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
48,-114.01,51.12,CALGARY INTL A,3031092,2018-02-18,49,2018,18,-13.7,-20.6,-17.2,35.2,0.0,0.0,0.8,0.6
49,-114.01,51.12,CALGARY INTL A,3031092,2018-02-19,50,2018,19,-12.9,-21.8,-17.4,35.4,0.0,0.0,0.0,0.0
50,-114.01,51.12,CALGARY INTL A,3031092,2018-02-20,51,2018,20,-8.9,-20.9,-14.9,32.9,0.0,0.0,0.2,0.2
51,-114.01,51.12,CALGARY INTL A,3031092,2018-02-21,52,2018,21,-7.0,-23.2,-15.1,33.1,0.0,0.0,0.2,0.2
52,-114.01,51.12,CALGARY INTL A,3031092,2018-02-22,53,2018,22,-7.3,-15.6,-11.5,29.5,0.0,0.0,0.3,0.2
53,-114.01,51.12,CALGARY INTL A,3031092,2018-02-23,54,2018,23,1.1,-21.3,-10.1,28.1,0.0,0.0,0.0,0.0
54,-114.01,51.12,CALGARY INTL A,3031092,2018-02-24,55,2018,24,0.1,-6.1,-3.0,21.0,0.0,0.0,0.0,0.0
55,-114.01,51.12,CALGARY INTL A,3031092,2018-02-25,56,2018,25,2.0,-10.6,-4.3,22.3,0.0,0.0,0.0,0.0
56,-114.01,51.12,CALGARY INTL A,3031092,2018-02-26,57,2018,26,-0.3,-14.0,-7.2,25.2,0.0,0.0,0.0,0.0
57,-114.01,51.12,CALGARY INTL A,3031092,2018-02-27,58,2018,27,2.2,-9.8,-3.8,21.8,0.0,0.0,0.0,0.0
58,-114.01,51.12,CALGARY INTL A,3031092,2018-02-28,59,2018,28,1.9,-12.0,-5.1,23.1,0.0,0.0,0.0,0.0
59,-114.01,51.12,CALGARY INTL A,3031092,2018-03-01,60,2018,1,-5.1,-12.9,-9.0,27.0,0.0,0.0,0.8,0.8
60,-114.01,51.12,CALGARY INTL A,3031092,2018-03-02,61,2018,2,-7.4,-10.5,-9.0,27.0,0.0,0.0,13.0,11.2
61,-114.01,51.12,CALGARY INTL A,3031092,2018-03-03,62,2018,3,-9.5,-12.5,-11.0,29.0,0.0,0.043333333333333335,4.5,2.8
62,-114.01,51.12,CALGARY INTL A,3031092,2018-03-04,63,2018,4,-9.6,-19.7,-14.7,32.7,0.0,0.0,0.0,0.0
63,-114.01,51.12,CALGARY INTL A,3031092,2018-03-05,64,2018,5,-8.5,-23.4,-16.0,34.0,0.0,0.0,0.0,0.0
64,-114.01,51.12,CALGARY INTL A,3031092,2018-03-06,65,2018,6,-5.8,-21.4,-13.6,31.6,0.0,0.0,0.0,0.0
65,-114.01,51.12,CALGARY INTL A,3031092,2018-03-07,66,2018,7,-5.6,-18.4,-12.0,30.0,0.0,0.0,0.0,0.0
66,-114.01,51.12,CALGARY INTL A,3031092,2018-03-08,67,2018,8,-7.4,-17.7,-12.6,30.6,0.0,0.0,0.0,0.0
67,-114.01,51.12,CALGARY INTL A,3031092,2018-03-09,68,2018,9,6.4,-8.9,-1.3,19.3,0.0,0.0,0.0,0.0
68,-114.01,51.12,CALGARY INTL A,3031092,2018-03-10,69,2018,10,4.0,-14.1,-5.1,23.1,0.0,0.0,0.0,0.0
69,-114.01,51.12,CALGARY INTL A,3031092,2018-03-11,70,2018,11,3.3,-11.3,-4.0,22.0,0.0,0.0,0.0,0.0
70,-114.01,51.12,CALGARY INTL A,3031092,2018-03-12,71,2018,12,6.3,-11.4,-2.6,20.6,0.0,0.0,0.0,0.0
71,-114.01,51.12,CALGARY INTL A,3031092,2018-03-13,72,2018,13,7.6,-9.3,-0.9,18.9,0.0,0.0,0.0,0.0
72,-114.01,51.12,CALGARY INTL A,3031092,2018-03-14,73,2018,14,3.1,-8.9,-2.9,20.9,0.0,0.0,0.0,0.0
73,-114.01,51.12,CALGARY INTL A,3031092,2018-03-15,74,2018,15,-2.0,-6.4,-4.2,22.2,0.0,0.0,6.8,6.0
74,-114.01,51.12,CALGARY INTL A,3031092,2018-03-16,75,2018,16,3.2,-11.4,-4.1,22.1,0.0,0.0,0.4,0.4
75,-114.01,51.12,CALGARY INTL A,3031092,2018-03-17,76,2018,17,1.4,-3.6,-1.1,19.1,0.0,0.0,1.4,0.6
76,-114.01,51.12,CALGARY INTL A,3031092,2018-03-18,77,2018,18,-0.1,-3.7,-1.9,19.9,0.0,0.0,6.2,4.8
77,-114.01,51.12,CALGARY INTL A,3031092,2018-03-19,78,2018,19,4.4,-7.5,-1.6,19.6,0.0,0.0,0.2,0.2
78,-114.01,51.12,CALGARY INTL A,3031092,2018-03-20,79,2018,20,8.2,-6.2,1.0,17.0,0.0,0.0,0.0,0.0
79,-114.01,51.12,CALGARY INTL A,3031092,2018-03-21,80,2018,21,4.4,-3.6,0.4,17.6,0.0,0.0,0.0,0.0
80,-114.01,51.12,CALGARY INTL A,3031092,2018-03-22,81,2018,22,-0.9,-7.0,-4.0,22.0,0.0,0.0,3.4,2.8
81,-114.01,51.12,CALGARY INTL A,3031092,2018-03-23,82,2018,23,6.5,-7.8,-0.7,18.7,0.0,0.0,0.0,0.0
82,-114.01,51.12,CALGARY INTL A,3031092,2018-03-24,83,2018,24,2.1,-6.0,-2.0,20.0,0.0,0.0,0.0,0.0
83,-114.01,51.12,CALGARY INTL A,3031092,2018-03-25,84,2018,25,4.8,-9.0,-2.1,20.1,0.0,0.0,0.0,0.0
84,-114.01,51.12,CALGARY INTL A,3031092,2018-03-26,85,2018,26,7.1,-5.2,1.0,17.0,0.0,0.0,0.0,0.0
85,-114.01,51.12,CALGARY INTL A,3031092,2018-03-27,86,2018,27,10.2,-1.0,4.6,13.4,0.0,0.0,0.2,0.2
86,-114.01,51.12,CALGARY INTL A,3031092,2018-03-28,87,2018,28,2.7,-2.7,0.0,18.0,0.0,1.3,0.0,1.3
87,-114.01,51.12,CALGARY INTL A,3031092,2018-03-29,88,2018,29,-1.6,-8.4,-5.0,23.0,0.0,0.0,0.2,0.2
88,-114.01,51.12,CALGARY INTL A,3031092,2018-03-30,89,2018,30,-7.9,-12.7,-10.3,28.3,0.0,0.0,2.6,1.8
89,-114.01,51.12,CALGARY INTL A,3031092,2018-03-31,90,2018,31,-10.0,-19.3,-14.7,32.7,0.0,0.0,2.2,2.2
90,-114.01,51.12,CALGARY INTL A,3031092,2018-04-01,91,2018,1,-7.0,-14.8,-10.9,28.9,0.0,0.0,0.0,0.0
91,-114.01,51.12,CALGARY INTL A,3031092,2018-04-02,92,2018,2,-5.1,-11.4,-8.3,26.3,0.0,0.0,0.0,0.0
92,-114.01,51.12,CALGARY INTL A,3031092,2018-04-03,93,2018,3,-3.8,-15.1,-9.5,27.5,0.0,0.0,0.0,0.0
93,-114.01,51.12,CALGARY INTL A,3031092,2018-04-04,94,2018,4,1.1,-12.0,-5.5,23.5,0.0,0.0,0.0,0.0
94,-114.01,51.12,CALGARY INTL A,3031092,2018-04-05,95,2018,5,-5.8,-13.4,-9.6,27.6,0.0,0.0,0.2,0.2
95,-114.01,51.12,CALGARY INTL A,3031092,2018-04-06,96,2018,6,-9.7,-15.7,-12.7,30.7,0.0,0.0,1.4,0.8
96,-114.01,51.12,CALGARY INTL A,3031092,2018-04-07,97,2018,7,-8.6,-14.3,-11.5,29.5,0.0,0.0,3.8,3.4
97,-114.01,51.12,CALGARY INTL A,3031092,2018-04-08,98,2018,8,-4.5,-9.3,-6.9,24.9,0.0,0.27586206896551724,5.3,4.2
98,-114.01,51.12,CALGARY INTL A,3031092,2018-04-09,99,2018,9,6.2,-5.1,0.6,17.4,0.0,0.0,0.0,0.0
99,-114.01,51.12,CALGARY INTL A,3031092,2018-04-10,100,2018,10,8.9,-3.1,2.9,15.1,0.0,0.0,0.0,0.0
100,-114.01,51.12,CALGARY INTL A,3031092,2018-04-11,101,2018,11,8.5,-4.8,1.9,16.1,0.0,0.0,0.0,0.0
101,-114.01,51.12,CALGARY INTL A,3031092,2018-04-12,102,2018,12,-1.7,-3.8,-2.8,20.8,0.0,1.2,4.4,5.6
102,-114.01,51.12,CALGARY INTL A,3031092,2018-04-13,103,2018,13,7.5,-3.6,2.0,16.0,0.0,0.0,1.2,0.4
103,-114.01,51.12,CALGARY INTL A,3031092,2018-04-14,104,2018,14,10.4,-2.6,3.9,14.1,0.0,0.0,0.0,0.0
104,-114.01,51.12,CALGARY INTL A,3031092,2018-04-15,105,2018,15,8.6,-1.8,3.4,14.6,0.0,0.0,0.0,0.0
105,-114.01,51.12,CALGARY INTL A,3031092,2018-04-16,106,2018,16,1.4,-1.4,0.0,18.0,0.0,0.0,8.5,8.3
106,-114.01,51.12,CALGARY INTL A,3031092,2018-04-17,107,2018,17,4.4,-4.0,0.2,17.8,0.0,0.0,0.0,0.0
107,-114.01,51.12,CALGARY INTL A,3031092,2018-04-18,108,2018,18,8.7,-3.7,2.5,15.5,0.0,0.0,0.0,0.0
108,-114.01,51.12,CALGARY INTL A,3031092,2018-04-19,109,2018,19,10.1,-4.2,3.0,15.0,0.0,0.0,0.0,0.0
109,-114.01,51.12,CALGARY INTL A,3031092,2018-04-20,110,2018,20,13.4,-1.0,6.2,11.8,0.0,0.0,0.0,0.0
110,-114.01,51.12,CALGARY INTL A,3031092,2018-04-21,111,2018,21,14.7,1.8,8.3,9.7,0.0,0.0,0.0,0.0
111,-114.01,51.12,CALGARY INTL A,3031092,2018-04-22,112,2018,22,11.5,1.5,6.5,11.5,0.0,0.0,0.0,0.0
112,-114.01,51.12,CALGARY INTL A,3031092,2018-04-23,113,2018,23,13.6,-1.1,6.3,11.7,0.0,0.0,0.0,0.0
113,-114.01,51.12,CALGARY INTL A,3031092,2018-04-24,114,2018,24,20.4,-0.9,9.8,8.2,0.0,0.0,0.0,0.0
114,-114.01,51.12,CALGARY INTL A,3031092,2018-04-25,115,2018,25,15.1,4.5,9.8,8.2,0.0,0.0,0.0,0.0
115,-114.01,51.12,CALGARY INTL A,3031092,2018-04-26,116,2018,26,21.3,2.0,11.7,6.3,0.0,0.0,0.0,0.0
116,-114.01,51.12,CALGARY INTL A,3031092,2018-04-27,117,2018,27,22.8,3.0,12.9,5.1,0.0,0.0,0.0,0.0
117,-114.01,51.12,CALGARY INTL A,3031092,2018-04-28,118,2018,28,26.0,3.8,14.9,3.1,0.0,0.0,0.0,0.0
118,-114.01,51.12,CALGARY INTL A,3031092,2018-04-29,119,2018,29,18.4,2.1,10.3,7.7,0.0,6.0,0.0,6.0
119,-114.01,51.12,CALGARY INTL A,3031092,2018-04-30,120,2018,30,14.6,1.7,8.2,9.8,0.0,0.8,0.0,0.8
120,-114.01,51.12,CALGARY INTL A,3031092,2018-05-01,121,2018,1,13.2,5.5,9.4,8.6,0.0,0.4,0.0,0.4
121,-114.01,51.12,CALGARY INTL A,3031092,2018-05-02,122,2018,2,20.0,-0.2,9.9,8.1,0.0,0.0,0.0,0.0
122,-114.01,51.12,CALGARY INTL A,3031092,2018-05-03,123,2018,3,21.8,4.3,13.1,4.9,0.0,0.0,0.0,0.0
123,-114.01,51.12,CALGARY INTL A,3031092,2018-05-04,124,2018,4,21.3,7.6,14.5,3.5,0.0,0.0,0.0,0.0
124,-114.01,51.12,CALGARY INTL A,3031092,2018-05-05,125,2018,5,20.6,6.5,13.6,4.4,0.0,0.0,0.0,0.0
125,-114.01,51.12,CALGARY INTL A,3031092,2018-05-06,126,2018,6,23.8,7.410344827586206,14.33448275862069,3.948275862068965,0.2827586206896551,0.0,0.0,0.0
126,-114.01,51.12,CALGARY INTL A,3031092,2018-05-07,127,2018,7,24.2,9.1,16.7,1.3,0.0,0.0,0.0,0.0
127,-114.01,51.12,CALGARY INTL A,3031092,2018-05-08,128,2018,8,22.8,12.6,17.7,0.3,0.0,0.0,0.0,0.0
128,-114.01,51.12,CALGARY INTL A,3031092,2018-05-09,129,2018,9,14.1,4.7,9.4,8.6,0.0,1.7,0.0,1.7
129,-114.01,51.12,CALGARY INTL A,3031092,2018-05-10,130,2018,10,10.0,2.5,6.3,11.7,0.0,2.6,0.0,2.6
130,-114.01,51.12,CALGARY INTL A,3031092,2018-05-11,131,2018,11,16.4,3.3,9.9,8.1,0.0,0.2,0.0,0.2
131,-114.01,51.12,CALGARY INTL A,3031092,2018-05-12,132,2018,12,22.1,3.5,12.8,5.2,0.0,0.0,0.0,0.0
132,-114.01,51.12,CALGARY INTL A,3031092,2018-05-13,133,2018,13,23.2,7.6,15.4,2.6,0.0,0.0,0.0,0.0
133,-114.01,51.12,CALGARY INTL A,3031092,2018-05-14,134,2018,14,27.9,8.9,18.4,0.0,0.4,0.0,0.0,0.0
134,-114.01,51.12,CALGARY INTL A,3031092,2018-05-15,135,2018,15,28.6,11.1,19.9,0.0,1.9,0.0,0.0,0.0
135,-114.01,51.12,CALGARY INTL A,3031092,2018-05-16,136,2018,16,25.4,12.5,19.0,0.0,1.0,0.0,0.0,0.0
136,-114.01,51.12,CALGARY INTL A,3031092,2018-05-17,137,2018,17,12.5,6.1,9.3,8.7,0.0,10.8,0.0,10.8
137,-114.01,51.12,CALGARY INTL A,3031092,2018-05-18,138,2018,18,14.4,5.7,10.1,7.9,0.0,1.8,0.0,1.8
138,-114.01,51.12,CALGARY INTL A,3031092,2018-05-19,139,2018,19,16.6,3.2,9.9,8.1,0.0,0.0,0.0,0.0
139,-114.01,51.12,CALGARY INTL A,3031092,2018-05-20,140,2018,20,24.5,4.1,14.3,3.7,0.0,0.0,0.0,0.0
140,-114.01,51.12,CALGARY INTL A,3031092,2018-05-21,141,2018,21,23.4,9.2,16.3,1.7,0.0,0.0,0.0,0.0
141,-114.01,51.12,CALGARY INTL A,3031092,2018-05-22,142,2018,22,26.3,10.0,18.2,0.0,0.2,0.0,0.0,0.0
142,-114.01,51.12,CALGARY INTL A,3031092,2018-05-23,143,2018,23,27.1,9.8,18.5,0.0,0.5,0.0,0.0,0.0
143,-114.01,51.12,CALGARY INTL A,3031092,2018-05-24,144,2018,24,27.5,12.1,19.8,0.0,1.8,0.2,0.0,0.2
144,-114.01,51.12,CALGARY INTL A,3031092,2018-05-25,145,2018,25,27.7,8.9,18.3,0.0,0.3,0.0,0.0,0.0
145,-114.01,51.12,CALGARY INTL A,3031092,2018-05-26,146,2018,26,23.4,12.7,18.1,0.0,0.1,0.0,0.0,0.0
146,-114.01,51.12,CALGARY INTL A,3031092,2018-05-27,147,2018,27,24.9,8.8,16.9,1.1,0.0,0.0,0.0,0.0
147,-114.01,51.12,CALGARY INTL A,3031092,2018-05-28,148,2018,28,29.3,10.7,20.0,0.0,2.0,0.0,0.0,0.0
148,-114.01,51.12,CALGARY INTL A,3031092,2018-05-29,149,2018,29,17.7,8.4,13.1,4.9,0.0,0.0,0.0,0.0
149,-114.01,51.12,CALGARY INTL A,3031092,2018-05-30,150,2018,30,16.1,7.410344827586206,14.33448275862069,3.948275862068965,0.2827586206896551,4.2,0.0,4.2
150,-114.01,51.12,CALGARY INTL A,3031092,2018-05-31,151,2018,31,8.1,5.7,6.9,11.1,0.0,10.6,0.0,10.6
151,-114.01,51.12,CALGARY INTL A,3031092,2018-06-01,152,2018,1,16.0,6.0,11.0,7.0,0.0,10.7,0.0,10.7
152,-114.01,51.12,CALGARY INTL A,3031092,2018-06-02,153,2018,2,21.1,3.1,12.1,5.9,0.0,0.0,0.0,0.0
153,-114.01,51.12,CALGARY INTL A,3031092,2018-06-03,154,2018,3,23.9,5.3,14.6,3.4,0.0,0.0,0.0,0.0
154,-114.01,51.12,CALGARY INTL A,3031092,2018-06-04,155,2018,4,20.0,7.5,13.8,4.2,0.0,0.6,0.0,0.6
155,-114.01,51.12,CALGARY INTL A,3031092,2018-06-05,156,2018,5,20.0,3.6,11.8,6.2,0.0,0.0,0.0,0.0
156,-114.01,51.12,CALGARY INTL A,3031092,2018-06-06,157,2018,6,23.4,7.3,15.4,2.6,0.0,0.0,0.0,0.0
157,-114.01,51.12,CALGARY INTL A,3031092,2018-06-07,158,2018,7,26.3,8.8,17.6,0.4,0.0,0.0,0.0,0.0
158,-114.01,51.12,CALGARY INTL A,3031092,2018-06-08,159,2018,8,27.6,12.6,20.1,0.0,2.1,0.0,0.0,0.0
159,-114.01,51.12,CALGARY INTL A,3031092,2018-06-09,160,2018,9,26.0,13.2,19.6,0.0,1.6,0.8,0.0,0.8
160,-114.01,51.12,CALGARY INTL A,3031092,2018-06-10,161,2018,10,13.2,5.5,9.4,8.6,0.0,12.0,0.0,12.0
161,-114.01,51.12,CALGARY INTL A,3031092,2018-06-11,162,2018,11,17.2,5.2,11.2,6.8,0.0,0.0,0.0,0.0
162,-114.01,51.12,CALGARY INTL A,3031092,2018-06-12,163,2018,12,20.0,9.1,14.6,3.4,0.0,0.0,0.0,0.0
163,-114.01,51.12,CALGARY INTL A,3031092,2018-06-13,164,2018,13,22.1,11.2,16.7,1.3,0.0,0.0,0.0,0.0
164,-114.01,51.12,CALGARY INTL A,3031092,2018-06-14,165,2018,14,14.0,8.5,11.3,6.7,0.0,0.8,0.0,0.8
165,-114.01,51.12,CALGARY INTL A,3031092,2018-06-15,166,2018,15,17.9,5.2,11.6,6.4,0.0,2.306896551724138,0.0,0.8
166,-114.01,51.12,CALGARY INTL A,3031092,2018-06-16,167,2018,16,16.4,9.4,12.9,5.1,0.0,6.6,0.0,6.6
167,-114.01,51.12,CALGARY INTL A,3031092,2018-06-17,168,2018,17,21.6,5.6,13.6,4.4,0.0,0.0,0.0,0.0
168,-114.01,51.12,CALGARY INTL A,3031092,2018-06-18,169,2018,18,21.4,8.8,15.1,2.9,0.0,0.0,0.0,0.0
169,-114.01,51.12,CALGARY INTL A,3031092,2018-06-19,170,2018,19,25.3,9.8,17.6,0.4,0.0,0.0,0.0,0.0
170,-114.01,51.12,CALGARY INTL A,3031092,2018-06-20,171,2018,20,27.2,11.5,19.4,0.0,1.4,0.0,0.0,0.0
171,-114.01,51.12,CALGARY INTL A,3031092,2018-06-21,172,2018,21,26.5,11.4,19.0,0.0,1.0,0.0,0.0,0.0
172,-114.01,51.12,CALGARY INTL A,3031092,2018-06-22,173,2018,22,24.5,11.1,17.8,0.2,0.0,3.2,0.0,3.2
173,-114.01,51.12,CALGARY INTL A,3031092,2018-06-23,174,2018,23,20.9,12.6,16.8,1.2,0.0,27.0,0.0,27.0
174,-114.01,51.12,CALGARY INTL A,3031092,2018-06-24,175,2018,24,25.4,11.5,18.5,0.0,0.5,0.0,0.0,0.0
175,-114.01,51.12,CALGARY INTL A,3031092,2018-06-25,176,2018,25,26.8,13.1,20.0,0.0,2.0,0.0,0.0,0.0
176,-114.01,51.12,CALGARY INTL A,3031092,2018-06-26,177,2018,26,19.7,10.8,15.3,2.7,0.0,0.0,0.0,0.0
177,-114.01,51.12,CALGARY INTL A,3031092,2018-06-27,178,2018,27,23.7,6.2,15.0,3.0,0.0,0.0,0.0,0.0
178,-114.01,51.12,CALGARY INTL A,3031092,2018-06-28,179,2018,28,19.2,8.7,15.221428571428572,3.0857142857142854,0.3071428571428571,1.0,0.0,1.0
179,-114.01,51.12,CALGARY INTL A,3031092,2018-06-29,180,2018,29,19.0,9.7,14.4,3.6,0.0,4.2,0.0,4.2
180,-114.01,51.12,CALGARY INTL A,3031092,2018-06-30,181,2018,30,22.1,8.7,15.221428571428572,3.0857142857142854,0.3071428571428571,0.0,0.0,0.0
181,-114.01,51.12,CALGARY INTL A,3031092,2018-07-01,182,2018,1,21.0,8.5,14.8,3.2,0.0,0.0,0.0,0.0
182,-114.01,51.12,CALGARY INTL A,3031092,2018-07-02,183,2018,2,16.0,6.9,11.5,6.5,0.0,1.6,0.0,1.6
183,-114.01,51.12,CALGARY INTL A,3031092,2018-07-03,184,2018,3,15.7,8.0,11.9,6.1,0.0,0.8,0.0,0.8
184,-114.01,51.12,CALGARY INTL A,3031092,2018-07-04,185,2018,4,19.7,9.3,14.5,3.5,0.0,4.2,0.0,4.2
185,-114.01,51.12,CALGARY INTL A,3031092,2018-07-05,186,2018,5,25.9,8.9,17.4,0.6,0.0,0.0,0.0,0.0
186,-114.01,51.12,CALGARY INTL A,3031092,2018-07-06,187,2018,6,33.2,13.3,23.3,0.0,5.3,1.232142857142857,0.0,1.16
187,-114.01,51.12,CALGARY INTL A,3031092,2018-07-07,188,2018,7,25.1,13.3,19.2,0.0,1.2,0.0,0.0,0.0
